Results of experiments stored in: ./experiments/CartPole-v1_5
Episode: 1, exploration: 0.9942657848626825, score: 54.0
State: [ 0.63384 -1.11238 -0.00503  0.15434], Output model: [ 19.83370  19.84688], Action: 1, score: 216.0
State: [ 0.61159 -0.91718 -0.00194 -0.13993], Output model: [ 19.82213  19.81749], Action: 0, score: 217.0
State: [ 0.59325 -1.11228 -0.00474  0.15214], Output model: [ 19.84866  19.86706], Action: 1, score: 218.0
State: [ 0.57100 -0.91709 -0.00170 -0.14203], Output model: [ 19.83555  19.83608], Action: 1, score: 219.0
State: [ 0.55266 -0.72194 -0.00454 -0.43525], Output model: [ 19.87905  19.82552], Action: 0, score: 220.0
State: [ 0.53822 -0.91700 -0.01324 -0.14400], Output model: [ 19.85098  19.84173], Action: 0, score: 221.0
State: [ 0.51988 -1.11193 -0.01612  0.14448], Output model: [ 19.87040  19.88374], Action: 1, score: 222.0
State: [ 0.49764 -0.91658 -0.01323 -0.15325], Output model: [ 19.86286  19.85787], Action: 0, score: 223.0
State: [ 0.47931 -1.11151 -0.01630  0.13523], Output model: [ 19.88429  19.90168], Action: 1, score: 224.0
State: [ 0.45708 -0.91616 -0.01359 -0.16255], Output model: [ 19.87487  19.87369], Action: 0, score: 225.0
State: [ 0.43876 -1.11108 -0.01684  0.12581], Output model: [ 19.89800  19.91898], Action: 1, score: 226.0
State: [ 0.41654 -0.91572 -0.01433 -0.17214], Output model: [ 19.88845  19.89032], Action: 1, score: 227.0
State: [ 0.39822 -0.72040 -0.01777 -0.46930], Output model: [ 19.93574  19.88095], Action: 0, score: 228.0
State: [ 0.38382 -0.91527 -0.02716 -0.18228], Output model: [ 19.90122  19.89150], Action: 0, score: 229.0
State: [ 0.36551 -1.10999 -0.03080  0.10172], Output model: [ 19.91662  19.92801], Action: 1, score: 230.0
State: [ 0.34331 -0.91444 -0.02877 -0.20052], Output model: [ 19.91486  19.90571], Action: 0, score: 231.0
State: [ 0.32502 -1.10914 -0.03278  0.08295], Output model: [ 19.92856  19.94102], Action: 1, score: 232.0
State: [ 0.30284 -0.91356 -0.03112 -0.21989], Output model: [ 19.93017  19.91977], Action: 0, score: 233.0
State: [ 0.28457 -1.10823 -0.03552  0.06281], Output model: [ 19.94002  19.95250], Action: 1, score: 234.0
State: [ 0.26240 -0.91261 -0.03426 -0.24086], Output model: [ 19.94544  19.93268], Action: 0, score: 235.0
State: [ 0.24415 -1.10723 -0.03908  0.04082], Output model: [ 19.95090  19.96225], Action: 1, score: 236.0
State: [ 0.22201 -0.91157 -0.03826 -0.26393], Output model: [ 19.96066  19.94431], Action: 0, score: 237.0
State: [ 0.20377 -1.10613 -0.04354  0.01644], Output model: [ 19.96110  19.97004], Action: 1, score: 238.0
State: [ 0.18165 -0.91041 -0.04321 -0.28965], Output model: [ 19.97586  19.95444], Action: 0, score: 239.0
State: [ 0.16344 -1.10489 -0.04901 -0.01091], Output model: [ 19.97051  19.97558], Action: 1, score: 240.0
State: [ 0.14135 -0.90910 -0.04922 -0.31864], Output model: [ 19.99103  19.96287], Action: 0, score: 241.0
State: [ 0.12316 -1.10349 -0.05560 -0.04188], Output model: [ 19.97899  19.97853], Action: 0, score: 242.0
State: [ 0.10109 -1.29777 -0.05643  0.23276], Output model: [ 19.99036  20.01412], Action: 1, score: 243.0
State: [ 0.07514 -1.10189 -0.05178 -0.07718], Output model: [ 19.99405  20.00103], Action: 1, score: 244.0
State: [ 0.05310 -0.90606 -0.05332 -0.38574], Output model: [ 20.02532  19.99061], Action: 0, score: 245.0
State: [ 0.03498 -1.10039 -0.06104 -0.11033], Output model: [ 20.00113  19.99920], Action: 0, score: 246.0
State: [ 0.01297 -1.29459 -0.06324  0.16249], Output model: [ 20.01169  20.03218], Action: 1, score: 247.0
State: [-0.01292 -1.09862 -0.05999 -0.14946], Output model: [ 20.01454  20.01640], Action: 1, score: 248.0
State: [-0.03489 -0.90269 -0.06298 -0.46045], Output model: [ 20.05138  19.99956], Action: 0, score: 249.0
State: [-0.05295 -1.09687 -0.07219 -0.18826], Output model: [ 20.01969  20.00860], Action: 0, score: 250.0
State: [-0.07488 -1.29089 -0.07596  0.08080], Output model: [ 20.02391  20.03362], Action: 1, score: 251.0
State: [-0.10070 -1.09476 -0.07434 -0.23485], Output model: [ 20.02744  20.01612], Action: 0, score: 252.0
State: [-0.12260 -1.28875 -0.07904  0.03349], Output model: [ 20.01623  20.02605], Action: 1, score: 253.0
State: [-0.14837 -1.09259 -0.07837 -0.28304], Output model: [ 20.02875  20.01325], Action: 0, score: 254.0
State: [-0.17022 -1.28651 -0.08403 -0.01607], Output model: [ 20.00945  20.01670], Action: 1, score: 255.0
State: [-0.19595 -1.09029 -0.08435 -0.33404], Output model: [ 20.03389  20.00992], Action: 0, score: 256.0
State: [-0.21776 -1.28411 -0.09103 -0.06910], Output model: [ 20.00380  20.00548], Action: 1, score: 257.0
State: [-0.24344 -1.08781 -0.09241 -0.38906], Output model: [ 20.02934  19.98879], Action: 0, score: 258.0
State: [-0.26520 -1.28151 -0.10019 -0.12688], Output model: [ 19.99949  19.99231], Action: 0, score: 259.0
State: [-0.29083 -1.47507 -0.10273  0.13258], Output model: [ 19.97879  20.00288], Action: 1, score: 260.0
State: [-0.32033 -1.27863 -0.10008 -0.19066], Output model: [ 19.97934  19.94985], Action: 0, score: 261.0
State: [-0.34590 -1.47219 -0.10389  0.06885], Output model: [ 19.95474  19.93972], Action: 0, score: 262.0
State: [-0.37535 -1.66568 -0.10252  0.32703], Output model: [ 19.92360  19.94552], Action: 1, score: 263.0
State: [-0.40866 -1.46926 -0.09598  0.00386], Output model: [ 19.92128  19.86761], Action: 0, score: 264.0
State: [-0.43804 -1.66289 -0.09590  0.26479], Output model: [ 19.88915  19.86955], Action: 0, score: 265.0
State: [-0.47130 -1.85652 -0.09060  0.52575], Output model: [ 19.85700  19.88905], Action: 1, score: 266.0
State: [-0.50843 -1.66025 -0.08009  0.20595], Output model: [ 19.85721  19.82648], Action: 0, score: 267.0
State: [-0.54164 -1.85414 -0.07597  0.47233], Output model: [ 19.82593  19.84475], Action: 1, score: 268.0
State: [-0.57872 -1.65803 -0.06652  0.15670], Output model: [ 19.82361  19.77964], Action: 0, score: 269.0
State: [-0.61188 -1.85214 -0.06339  0.42768], Output model: [ 19.79160  19.79646], Action: 1, score: 270.0
State: [-0.64892 -1.65618 -0.05483  0.11571], Output model: [ 19.75372  19.69304], Action: 0, score: 271.0
State: [-0.68205 -1.85047 -0.05252  0.39060], Output model: [ 19.75599  19.74544], Action: 0, score: 272.0
State: [-0.71906 -2.04481 -0.04471  0.66627], Output model: [ 19.70032  19.63483], Action: 0, score: 273.0
State: [-0.75995 -2.23928 -0.03138  0.94455], Output model: [ 19.50272  19.46013], Action: 0, score: 274.0
State: [-0.80474 -2.43397 -0.01249  1.22721], Output model: [ 19.22271  19.35100], Action: 1, score: 275.0
State: [-0.85342 -2.23869  0.01205  0.93063], Output model: [ 19.38374  19.48241], Action: 1, score: 276.0
State: [-0.89819 -2.04373  0.03066  0.64176], Output model: [ 19.56087  19.58938], Action: 1, score: 277.0
State: [-0.93907 -1.84905  0.04350  0.35889], Output model: [ 19.57668  19.54799], Action: 0, score: 278.0
State: [-0.97605 -2.04476  0.05068  0.66497], Output model: [ 19.48383  19.54188], Action: 1, score: 279.0
State: [-1.01694 -1.85038  0.06398  0.38866], Output model: [ 19.47478  19.49010], Action: 1, score: 280.0
State: [-1.05395 -1.65622  0.07175  0.11682], Output model: [ 19.34977  19.29995], Action: 0, score: 281.0
State: [-1.08707 -1.85230  0.07409  0.43125], Output model: [ 19.37344  19.39144], Action: 1, score: 282.0
State: [-1.12412 -1.65830  0.08271  0.16281], Output model: [ 19.28091  19.24332], Action: 0, score: 283.0
State: [-1.15729 -1.85450  0.08597  0.48039], Output model: [ 19.29403  19.32594], Action: 1, score: 284.0
State: [-1.19438 -1.66069  0.09558  0.21600], Output model: [ 19.23276  19.21897], Action: 0, score: 285.0
State: [-1.22759 -1.85704  0.09990  0.53723], Output model: [ 19.25652  19.31841], Action: 1, score: 286.0
State: [-1.26473 -1.66345  0.11064  0.27762], Output model: [ 19.20791  19.23117], Action: 1, score: 287.0
State: [-1.29800 -1.47007  0.11619  0.02178], Output model: [ 19.19929  19.14995], Action: 0, score: 288.0
State: [-1.32740 -1.66665  0.11663  0.34875], Output model: [ 19.17467  19.20933], Action: 1, score: 289.0
State: [-1.36073 -1.47336  0.12360  0.09500], Output model: [ 19.16218  19.13688], Action: 0, score: 290.0
State: [-1.39020 -1.67002  0.12550  0.42398], Output model: [ 19.16134  19.22113], Action: 1, score: 291.0
State: [-1.42360 -1.47688  0.13398  0.17335], Output model: [ 19.14710  19.16040], Action: 1, score: 292.0
State: [-1.45314 -1.28390  0.13745 -0.07425], Output model: [ 19.16748  19.10263], Action: 0, score: 293.0
State: [-1.47882 -1.48070  0.13596  0.25845], Output model: [ 19.12683  19.15456], Action: 1, score: 294.0
State: [-1.50843 -1.28775  0.14113  0.01155], Output model: [ 19.15112  19.10605], Action: 0, score: 295.0
State: [-1.53419 -1.48459  0.14136  0.34522], Output model: [ 18.93018  19.23780], Action: 1, score: 296.0
State: [-1.56388 -1.29173  0.14827  0.10024], Output model: [ 19.22151  19.20611], Action: 0, score: 297.0
State: [-1.58971 -1.48863  0.15027  0.43579], Output model: [ 17.26187  19.37448], Action: 1, score: 298.0
State: [-1.61949 -1.29592  0.15899  0.19399], Output model: [ 19.14120  19.38657], Action: 1, score: 299.0
State: [-1.64540 -1.10339  0.16287 -0.04462], Output model: [ 19.38243  19.34724], Action: 0, score: 300.0
State: [-1.66747 -1.30043  0.16198  0.29470], Output model: [ 17.87441  19.52695], Action: 1, score: 301.0
State: [-1.69348 -1.10794  0.16787  0.05716], Output model: [ 19.53269  19.52177], Action: 0, score: 302.0
State: [-1.71564 -1.30502  0.16901  0.39775], Output model: [ 16.32924  19.75093], Action: 1, score: 303.0
State: [-1.74174 -1.11265  0.17697  0.16276], Output model: [ 18.19708  19.77096], Action: 1, score: 304.0
State: [-1.76399 -0.92044  0.18022 -0.06929], Output model: [ 19.73059  19.71671], Action: 0, score: 305.0
State: [-1.78240 -1.11763  0.17884  0.27440], Output model: [ 16.94218  19.92094], Action: 1, score: 306.0
State: [-1.80475 -0.92545  0.18433  0.04303], Output model: [ 19.01813  19.97079], Action: 1, score: 307.0
State: [-1.82326 -0.73338  0.18519 -0.18631], Output model: [ 19.90424  19.87961], Action: 0, score: 308.0
State: [-1.83793 -0.93061  0.18146  0.15860], Output model: [ 18.07884  20.06005], Action: 1, score: 309.0
State: [-1.85654 -0.73848  0.18463 -0.07179], Output model: [ 20.07711  20.07943], Action: 1, score: 310.0
State: [-1.87131 -0.54642  0.18320 -0.30102], Output model: [ 20.04328  19.99773], Action: 0, score: 311.0
State: [-1.88224 -0.74362  0.17718  0.04339], Output model: [ 19.74882  20.14741], Action: 1, score: 312.0
State: [-1.89711 -0.55142  0.17804 -0.18858], Output model: [ 20.10738  20.07729], Action: 0, score: 313.0
State: [-1.90814 -0.74858  0.17427  0.15456], Output model: [ 18.78592  20.19882], Action: 1, score: 314.0
State: [-1.92311 -0.55633  0.17736 -0.07847], Output model: [ 20.17098  20.18231], Action: 1, score: 315.0
State: [-1.93424 -0.36414  0.17579 -0.31037], Output model: [ 20.20660  20.16017], Action: 0, score: 316.0
State: [-1.94152 -0.56127  0.16959  0.03219], Output model: [ 20.21151  20.24532], Action: 1, score: 317.0
State: [-1.95275 -0.36893  0.17023 -0.20256], Output model: [ 20.18413  20.16430], Action: 0, score: 318.0
State: [-1.96013 -0.56603  0.16618  0.13862], Output model: [ 19.72681  20.30535], Action: 1, score: 319.0
State: [-1.97145 -0.37363  0.16895 -0.09737], Output model: [ 20.21745  20.20415], Action: 0, score: 320.0
State: [-1.97892 -0.57072  0.16700  0.24349], Output model: [ 18.52575  20.34285], Action: 1, score: 321.0
State: [-1.99033 -0.37833  0.17187  0.00779], Output model: [ 20.33893  20.35337], Action: 1, score: 322.0
State: [-1.99790 -0.18603  0.17203 -0.22612], Output model: [ 20.27012  20.22159], Action: 0, score: 323.0
State: [-2.00162 -0.38314  0.16751  0.11551], Output model: [ 19.92802  20.40717], Action: 1, score: 324.0
State: [-2.00928 -0.19077  0.16982 -0.12000], Output model: [ 20.33838  20.29436], Action: 0, score: 325.0
State: [-2.01310 -0.38786  0.16742  0.22108], Output model: [ 18.80379  20.43868], Action: 1, score: 326.0
State: [-2.02086 -0.19548  0.17184 -0.01447], Output model: [ 20.45502  20.43118], Action: 0, score: 327.0
State: [-2.02477 -0.39260  0.17155  0.32713], Output model: [ 17.30449  20.47411], Action: 1, score: 328.0
State: [-2.03262 -0.20028  0.17809  0.09307], Output model: [ 19.32248  20.51077], Action: 1, score: 329.0
State: [-2.03662 -0.00810  0.17995 -0.13856], Output model: [ 20.52251  20.45271], Action: 0, score: 330.0
State: [-2.03679 -0.20528  0.17718  0.20506], Output model: [ 18.20292  20.53720], Action: 1, score: 331.0
State: [-2.04089 -0.01308  0.18128 -0.02691], Output model: [ 20.40557  20.56782], Action: 1, score: 332.0
State: [-2.04115  0.17905  0.18075 -0.25737], Output model: [ 20.54631  20.39094], Action: 0, score: 333.0
State: [-2.03757 -0.01814  0.17560  0.08644], Output model: [ 19.68687  20.58365], Action: 1, score: 334.0
State: [-2.03793  0.17409  0.17733 -0.14611], Output model: [ 20.63794  20.49728], Action: 0, score: 335.0
State: [-2.03445 -0.02307  0.17440  0.19685], Output model: [ 18.61032  20.60376], Action: 1, score: 336.0
State: [-2.03491  0.16919  0.17834 -0.03614], Output model: [ 20.75446  20.62505], Action: 0, score: 337.0
State: [-2.03153 -0.02798  0.17762  0.30708], Output model: [ 17.15216  20.62722], Action: 1, score: 338.0
State: [-2.03209  0.16422  0.18376  0.07526], Output model: [ 19.17901  20.65871], Action: 1, score: 339.0
State: [-2.02881  0.35630  0.18527 -0.15429], Output model: [ 20.81855  20.60493], Action: 0, score: 340.0
State: [-2.02168  0.15907  0.18218  0.19065], Output model: [ 18.06822  20.65127], Action: 1, score: 341.0
State: [-2.01850  0.35118  0.18599 -0.03949], Output model: [ 20.27304  20.66659], Action: 1, score: 342.0
State: [-2.01147  0.54322  0.18520 -0.26820], Output model: [ 20.81956  20.48668], Action: 0, score: 343.0
State: [-2.00061  0.34600  0.17984  0.07670], Output model: [ 19.54796  20.64673], Action: 1, score: 344.0
State: [-1.99369  0.53815  0.18137 -0.15429], Output model: [ 20.89190  20.55407], Action: 0, score: 345.0
State: [-1.98293  0.34096  0.17829  0.18968], Output model: [ 18.45704  20.62643], Action: 1, score: 346.0
State: [-1.97611  0.53314  0.18208 -0.04188], Output model: [ 20.67768  20.63058], Action: 0, score: 347.0
State: [-1.96545  0.33594  0.18124  0.30227], Output model: [ 16.97823  20.60973], Action: 1, score: 348.0
State: [-1.95873  0.52808  0.18729  0.07177], Output model: [ 18.98909  20.62984], Action: 1, score: 349.0
State: [-1.94816  0.72009  0.18872 -0.15647], Output model: [ 20.92225  20.53027], Action: 0, score: 350.0
State: [-1.93376  0.52284  0.18560  0.18931], Output model: [ 17.86496  20.63039], Action: 1, score: 351.0
State: [-1.92331  0.71489  0.18938 -0.03956], Output model: [ 19.95083  20.56787], Action: 1, score: 352.0
State: [-1.90901  0.90686  0.18859 -0.26702], Output model: [ 20.80380  20.35793], Action: 0, score: 353.0
State: [-1.89087  0.70962  0.18325  0.07871], Output model: [ 19.20507  20.58847], Action: 1, score: 354.0
State: [-1.87668  0.90171  0.18482 -0.15102], Output model: [ 20.87980  20.45376], Action: 0, score: 355.0
State: [-1.85864  0.70448  0.18180  0.19380], Output model: [ 18.08792  20.59926], Action: 1, score: 356.0
State: [-1.84455  0.89660  0.18568 -0.03647], Output model: [ 20.17729  20.52761], Action: 1, score: 357.0
State: [-1.82662  1.08864  0.18495 -0.26530], Output model: [ 20.80383  20.34826], Action: 0, score: 358.0
State: [-1.80485  0.89143  0.17964  0.07954], Output model: [ 19.44045  20.54324], Action: 1, score: 359.0
State: [-1.78702  1.08358  0.18123 -0.15152], Output model: [ 20.83269  20.38482], Action: 0, score: 360.0
State: [-1.76535  0.88639  0.17820  0.19241], Output model: [ 18.33986  20.55559], Action: 1, score: 361.0
State: [-1.74762  1.07858  0.18205 -0.03918], Output model: [ 20.44174  20.47461], Action: 1, score: 362.0
State: [-1.72605  1.27068  0.18127 -0.26935], Output model: [ 20.80280  20.35642], Action: 0, score: 363.0
State: [-1.70064  1.07350  0.17588  0.07458], Output model: [ 19.73339  20.48484], Action: 1, score: 364.0
State: [-1.67917  1.26572  0.17737 -0.15787], Output model: [ 20.82505  20.39171], Action: 0, score: 365.0
State: [-1.65385  1.06856  0.17422  0.18511], Output model: [ 18.67088  20.49829], Action: 1, score: 366.0
State: [-1.63248  1.26082  0.17792 -0.04795], Output model: [ 20.81466  20.43337], Action: 0, score: 367.0
State: [-1.60726  1.06365  0.17696  0.29516], Output model: [ 17.23246  20.50034], Action: 1, score: 368.0
State: [-1.58599  1.25587  0.18286  0.06310], Output model: [ 19.16626  20.43491], Action: 1, score: 369.0
State: [-1.56087  1.44796  0.18412 -0.16678], Output model: [ 20.84415  20.42445], Action: 0, score: 370.0
State: [-1.53191  1.25075  0.18079  0.17787], Output model: [ 18.08143  20.44403], Action: 1, score: 371.0
State: [-1.50690  1.44288  0.18435 -0.05277], Output model: [ 20.24779  20.42549], Action: 1, score: 372.0
State: [-1.47804  1.63495  0.18329 -0.28210], Output model: [ 20.80520  20.40387], Action: 0, score: 373.0
State: [-1.44534  1.43775  0.17765  0.06233], Output model: [ 19.53802  20.40519], Action: 1, score: 374.0
State: [-1.41659  1.62994  0.17890 -0.16946], Output model: [ 20.81930  20.44155], Action: 0, score: 375.0
State: [-1.38399  1.43277  0.17551  0.17389], Output model: [ 18.45042  20.36284], Action: 1, score: 376.0
State: [-1.35533  1.62500  0.17898 -0.05869], Output model: [ 20.74382  20.47999], Action: 0, score: 377.0
State: [-1.32283  1.42782  0.17781  0.28469], Output model: [ 17.01521  20.35858], Action: 1, score: 378.0
State: [-1.29428  1.62002  0.18350  0.05294], Output model: [ 19.05537  20.40790], Action: 1, score: 379.0
State: [-1.26188  1.81210  0.18456 -0.17670], Output model: [ 20.81667  20.48167], Action: 0, score: 380.0
State: [-1.22564  1.61489  0.18103  0.16806], Output model: [ 17.95661  20.36687], Action: 1, score: 381.0
State: [-1.19334  1.80702  0.18439 -0.06250], Output model: [ 20.23690  20.48413], Action: 1, score: 382.0
State: [-1.15720  1.99908  0.18314 -0.29181], Output model: [ 20.76802  20.46524], Action: 0, score: 383.0
State: [-1.11722  1.80189  0.17730  0.05258], Output model: [ 19.55768  20.46921], Action: 1, score: 384.0
State: [-1.08118  1.99408  0.17836 -0.17934], Output model: [ 20.77116  20.50395], Action: 0, score: 385.0
State: [-1.04130  1.79692  0.17477  0.16388], Output model: [ 18.50757  20.43275], Action: 1, score: 386.0
State: [-1.00536  1.98916  0.17805 -0.06898], Output model: [ 20.78175  20.54992], Action: 0, score: 387.0
State: [-0.96557  1.79199  0.17667  0.27417], Output model: [ 17.07193  20.35432], Action: 1, score: 388.0
State: [-0.92973  1.98421  0.18215  0.04200], Output model: [ 19.17708  20.48692], Action: 1, score: 389.0
State: [-0.89005  2.17632  0.18299 -0.18814], Output model: [ 20.78995  20.59320], Action: 0, score: 390.0
State: [-0.84652  1.97911  0.17923  0.15623], Output model: [ 18.14290  20.46850], Action: 1, score: 391.0
State: [-0.80694  2.17128  0.18235 -0.07499], Output model: [ 20.50080  20.64232], Action: 1, score: 392.0
State: [-0.76352  2.36338  0.18085 -0.30505], Output model: [ 20.84430  20.67518], Action: 0, score: 393.0
State: [-0.71625  2.16621  0.17475  0.03877], Output model: [ 19.91289  20.66755], Action: 1, score: 394.0
State: [-0.67292  2.35845  0.17553 -0.19408], Output model: [ 20.87691  20.75351], Action: 0, score: 395.0
State: [-0.62576  2.16131  0.17165  0.14843], Output model: [ 18.95897  20.66745], Action: 1, score: 396.0
State: [-0.58253  2.35361  0.17461 -0.08557], Output model: [ 20.91321  20.83622], Action: 0, score: 397.0
State: [-0.53546  2.15647  0.17290  0.25672], Output model: [ 17.51279  20.44963], Action: 1, score: 398.0
State: [-0.49233  2.34875  0.17804  0.02317], Output model: [ 19.60140  20.60103], Action: 1, score: 399.0
State: [-0.44535  2.54093  0.17850 -0.20848], Output model: [ 20.66651  20.63057], Action: 0, score: 400.0
State: [-0.39453  2.34377  0.17433  0.13477], Output model: [ 18.05075  20.01835], Action: 1, score: 401.0
State: [-0.34766  2.53602  0.17703 -0.09824], Output model: [ 20.04011  20.12334], Action: 1, score: 402.0
State: [-0.29694  2.72822  0.17506 -0.33026], Output model: [ 20.04027  20.08684], Action: 1, score: 403.0
State: [-0.24237  2.92048  0.16846 -0.56303], Output model: [ 20.16318  20.11028], Action: 0, score: 404.0
State: [-0.18396  2.72344  0.15720 -0.22237], Output model: [ 19.57107  19.70382], Action: 1, score: 405.0
State: [-0.12950  2.91601  0.15275 -0.46163], Output model: [ 19.68738  19.71705], Action: 1, score: 406.0
State: [-0.07118  3.10868  0.14352 -0.70254], Output model: [ 19.61646  19.56879], Action: 0, score: 407.0
State: [-0.00900  2.91189  0.12946 -0.36834], Output model: [ 19.15307  19.22866], Action: 1, score: 408.0
State: [ 0.04924  3.10496  0.12210 -0.61756], Output model: [ 18.96367  18.95325], Action: 0, score: 409.0
State: [ 0.11134  2.90836  0.10975 -0.28906], Output model: [ 18.50068  18.61374], Action: 1, score: 410.0
State: [ 0.16950  3.10176  0.10397 -0.54521], Output model: [ 18.32238  18.34816], Action: 1, score: 411.0
State: [ 0.23154  3.29528  0.09306 -0.80341], Output model: [ 18.22368  18.15084], Action: 0, score: 412.0
State: [ 0.29744  3.09901  0.07699 -0.48296], Output model: [ 17.77400  17.82537], Action: 1, score: 413.0
State: [ 0.35942  3.29297  0.06733 -0.75042], Output model: [ 17.69272  17.64400], Action: 0, score: 414.0
State: [ 0.42528  3.09699  0.05233 -0.43733], Output model: [ 17.25642  17.33083], Action: 1, score: 415.0
State: [ 0.48722  3.29133  0.04358 -0.71307], Output model: [ 17.19282  17.16563], Action: 0, score: 416.0
State: [ 0.55305  3.09563  0.02932 -0.40700], Output model: [ 16.77195  16.86659], Action: 1, score: 417.0
State: [ 0.61496  3.29033  0.02118 -0.69029], Output model: [ 16.70845  16.69041], Action: 0, score: 418.0
State: [ 0.68077  3.09492  0.00737 -0.39102], Output model: [ 16.28869  16.38694], Action: 1, score: 419.0
State: [ 0.74267  3.28993 -0.00045 -0.68137], Output model: [ 16.28310  16.25555], Action: 0, score: 420.0
State: [ 0.80847  3.09482 -0.01408 -0.38883], Output model: [ 15.88699  15.98064], Action: 1, score: 421.0
State: [ 0.87036  3.29014 -0.02185 -0.68592], Output model: [ 15.86543  15.80877], Action: 0, score: 422.0
State: [ 0.93616  3.09533 -0.03557 -0.40019], Output model: [ 15.51070  15.58112], Action: 1, score: 423.0
State: [ 0.99807  3.29093 -0.04357 -0.70387], Output model: [ 15.49031  15.39739], Action: 0, score: 424.0
State: [ 1.06389  3.09644 -0.05765 -0.42522], Output model: [ 15.16471  15.19697], Action: 1, score: 425.0
State: [ 1.12582  3.29233 -0.06616 -0.73551], Output model: [ 15.15292  15.01256], Action: 0, score: 426.0
State: [ 1.19167  3.09818 -0.08087 -0.46436], Output model: [ 14.83646  14.81543], Action: 0, score: 427.0
State: [ 1.25363  2.90429 -0.09015 -0.19822], Output model: [ 14.33967  14.36904], Action: 1, score: 428.0
State: [ 1.31171  3.10058 -0.09412 -0.51792], Output model: [ 14.08814  13.89308], Action: 0, score: 429.0
State: [ 1.37373  2.90690 -0.10448 -0.25632], Output model: [ 13.60468  13.45702], Action: 0, score: 430.0
State: [ 1.43186  2.71341 -0.10960  0.00167], Output model: [ 13.10528  12.99416], Action: 0, score: 431.0
State: [ 1.48613  2.52002 -0.10957  0.25786], Output model: [ 12.49025  12.47408], Action: 0, score: 432.0
State: [ 1.53653  2.32662 -0.10441  0.51407], Output model: [ 11.93372  12.08957], Action: 1, score: 433.0
State: [ 1.58307  2.52304 -0.09413  0.19040], Output model: [ 11.67206  11.51898], Action: 0, score: 434.0
State: [ 1.63353  2.32938 -0.09032  0.45196], Output model: [ 11.10396  11.11934], Action: 1, score: 435.0
State: [ 1.68011  2.52566 -0.08128  0.13223], Output model: [ 10.84627  10.55878], Action: 0, score: 436.0
State: [ 1.73063  2.33179 -0.07864  0.39820], Output model: [ 10.27113  10.14971], Action: 0, score: 437.0
State: [ 1.77726  2.13787 -0.07068  0.66509], Output model: [ 9.74258  9.80306], Action: 1, score: 438.0
State: [ 1.82002  2.33390 -0.05737  0.35102], Output model: [ 9.37964  9.15016], Action: 0, score: 439.0
State: [ 1.86670  2.13964 -0.05035  0.62508], Output model: [ 8.84742  8.80188], Action: 0, score: 440.0
State: [ 1.90949  1.94525 -0.03785  0.90148], Output model: [ 8.48749  8.48461], Action: 0, score: 441.0
State: [ 1.94840  1.75066 -0.01982  1.18203], Output model: [ 8.17925  8.13324], Action: 0, score: 442.0
State: [ 1.98341  1.55580  0.00382  1.46844], Output model: [ 6.77356  7.77790], Action: 1, score: 443.0
State: [ 2.01453  1.75088  0.03319  1.17695], Output model: [ 6.59980  6.93874], Action: 1, score: 444.0
State: [ 2.04954  1.94555  0.05673  0.89485], Output model: [ 6.34378  6.10558], Action: 0, score: 445.0
State: [ 2.08845  1.74971  0.07462  1.20481], Output model: [ 1.33836  5.44546], Action: 1, score: 446.0
State: [ 2.12345  1.94379  0.09872  0.93642], Output model: [ 1.27224  4.51362], Action: 1, score: 447.0
State: [ 2.16232  2.13746  0.11745  0.67632], Output model: [ 1.31847  3.37533], Action: 1, score: 448.0
State: [ 2.20507  2.33077  0.13097  0.42280], Output model: [ 1.84195  2.31484], Action: 1, score: 449.0
State: [ 2.25169  2.52381  0.13943  0.17411], Output model: [ 1.52695  1.12739], Action: 0, score: 450.0
State: [ 2.30216  2.32700  0.14291  0.50732], Output model: [-1.85519  0.50537], Action: 1, score: 451.0
State: [ 2.34870  2.51985  0.15306  0.26287], Output model: [-1.23957 -0.61777], Action: 1, score: 452.0
State: [ 2.39910  2.71249  0.15832  0.02211], Output model: [-1.35977 -1.81780], Action: 0, score: 453.0
Episode finished, score: 454.0
./experiments/CartPole-v1_5/model_best.HDF5 loaded
State: [ 0.04124  0.01572 -0.00368 -0.04881], Output model: [ 20.48780  20.21926], Action: 0, score: 0
State: [ 0.04156 -0.17935 -0.00466  0.24271], Output model: [ 20.52553  20.28171], Action: 0, score: 1.0
State: [ 0.03797 -0.37440  0.00020  0.53392], Output model: [ 20.49669  20.34682], Action: 0, score: 2.0
State: [ 0.03048 -0.56953  0.01087  0.82666], Output model: [ 20.36241  20.32261], Action: 0, score: 3.0
State: [ 0.01909 -0.76480  0.02741  1.12275], Output model: [ 20.03720  20.26515], Action: 1, score: 4.0
State: [ 0.00380 -0.57004  0.04986  0.83879], Output model: [ 20.23817  20.25343], Action: 1, score: 5.0
State: [-0.00761 -0.37564  0.06664  0.56219], Output model: [ 20.29783  20.26814], Action: 0, score: 6.0
State: [-0.01512 -0.57163  0.07788  0.87510], Output model: [ 18.93560  20.14234], Action: 1, score: 7.0
State: [-0.02655 -0.37765  0.09538  0.60788], Output model: [ 19.75279  20.19557], Action: 1, score: 8.0
State: [-0.03410 -0.18398  0.10754  0.34670], Output model: [ 20.26183  20.23326], Action: 0, score: 9.0
State: [-0.03778 -0.38045  0.11448  0.67127], Output model: [ 18.25865  20.01789], Action: 1, score: 10.0
