Results of experiments stored in: ./experiments/CartPole-v1_18

Episode: 1 (913), exploration: 0.9995000625, score: 28.0
State: [-0.57934  0.04663  0.06682 -0.09649], Output model: [ 39.35262  39.35020], Action: 0, score: 338.0
State: [-0.57841 -0.14938  0.06489  0.21650], Output model: [ 39.25367  39.34818], Action: 1, score: 339.0
State: [-0.58140  0.04476  0.06922 -0.05503], Output model: [ 39.36018  39.35916], Action: 0, score: 340.0
State: [-0.58050 -0.15129  0.06812  0.25866], Output model: [ 39.23811  39.35314], Action: 0, score: 341.0
State: [-0.58353 -0.34731  0.07329  0.57203], Output model: [ 39.00337  39.24987], Action: 1, score: 342.0
State: [-0.59047 -0.15329  0.08473  0.30331], Output model: [ 39.20112  39.36792], Action: 1, score: 343.0
State: [-0.59354  0.04053  0.09080  0.03850], Output model: [ 39.30664  39.38133], Action: 1, score: 344.0
State: [-0.59273  0.23424  0.09157 -0.22421], Output model: [ 39.36967  39.37254], Action: 1, score: 345.0
State: [-0.58804  0.42794  0.08708 -0.48666], Output model: [ 39.33449  39.33510], Action: 1, score: 346.0
State: [-0.57948  0.62173  0.07735 -0.75068], Output model: [ 39.30445  39.29740], Action: 0, score: 347.0
State: [-0.56705  0.42564  0.06234 -0.43469], Output model: [ 39.33408  39.32934], Action: 0, score: 348.0
State: [-0.55854  0.22969  0.05364 -0.12303], Output model: [ 39.34951  39.34810], Action: 0, score: 349.0
State: [-0.55394  0.03384  0.05118  0.18608], Output model: [ 39.34565  39.36562], Action: 0, score: 350.0
State: [-0.55327 -0.16197  0.05490  0.49446], Output model: [ 39.22680  39.36795], Action: 1, score: 351.0
State: [-0.55651  0.03233  0.06479  0.21958], Output model: [ 39.32083  39.37876], Action: 1, score: 352.0
State: [-0.55586  0.22647  0.06918 -0.05198], Output model: [ 39.37487  39.37865], Action: 0, score: 353.0
State: [-0.55133  0.03043  0.06814  0.26170], Output model: [ 39.31128  39.38540], Action: 1, score: 354.0
State: [-0.55072  0.22451  0.07338 -0.00874], Output model: [ 39.38426  39.39040], Action: 1, score: 355.0
State: [-0.54623  0.41851  0.07320 -0.27739], Output model: [ 39.35526  39.35886], Action: 1, score: 356.0
State: [-0.53786  0.61252  0.06766 -0.54612], Output model: [ 39.32907  39.32421], Action: 0, score: 357.0
State: [-0.52561  0.41651  0.05673 -0.23291], Output model: [ 39.35686  39.35696], Action: 1, score: 358.0
State: [-0.51728  0.61078  0.05208 -0.50717], Output model: [ 39.33010  39.32195], Action: 1, score: 359.0
State: [-0.50506  0.80513  0.04193 -0.78300], Output model: [ 39.30551  39.28592], Action: 0, score: 360.0
State: [-0.48896  0.60946  0.02627 -0.47743], Output model: [ 39.32210  39.30783], Action: 0, score: 361.0
State: [-0.47677  0.41398  0.01672 -0.17658], Output model: [ 39.31861  39.31450], Action: 0, score: 362.0
State: [-0.46849  0.21862  0.01319  0.12133], Output model: [ 39.32803  39.33155], Action: 1, score: 363.0
State: [-0.46412  0.41355  0.01562 -0.16716], Output model: [ 39.31948  39.31552], Action: 0, score: 364.0
State: [-0.45585  0.21821  0.01227  0.13041], Output model: [ 39.32740  39.33193], Action: 1, score: 365.0
State: [-0.45149  0.41315  0.01488 -0.15838], Output model: [ 39.32073  39.31696], Action: 0, score: 366.0
State: [-0.44322  0.21782  0.01172  0.13896], Output model: [ 39.32710  39.33271], Action: 0, score: 367.0
State: [-0.43887  0.02253  0.01449  0.43532], Output model: [ 39.36159  39.36676], Action: 1, score: 368.0
State: [-0.43842  0.21745  0.02320  0.14724], Output model: [ 39.34058  39.34911], Action: 1, score: 369.0
State: [-0.43407  0.41223  0.02615 -0.13803], Output model: [ 39.33780  39.33659], Action: 0, score: 370.0
State: [-0.42582  0.21674  0.02339  0.16278], Output model: [ 39.34280  39.35236], Action: 1, score: 371.0
State: [-0.42149  0.41152  0.02664 -0.12243], Output model: [ 39.34154  39.34079], Action: 0, score: 372.0
State: [-0.41326  0.21603  0.02419  0.17853], Output model: [ 39.34597  39.35659], Action: 1, score: 373.0
State: [-0.40894  0.41080  0.02776 -0.10642], Output model: [ 39.34608  39.34589], Action: 0, score: 374.0
State: [-0.40072  0.21529  0.02563  0.19489], Output model: [ 39.35087  39.36214], Action: 1, score: 375.0
State: [-0.39641  0.41003  0.02953 -0.08960], Output model: [ 39.35147  39.35197], Action: 1, score: 376.0
State: [-0.38821  0.60472  0.02774 -0.37282], Output model: [ 39.34599  39.33474], Action: 0, score: 377.0
State: [-0.37612  0.40921  0.02028 -0.07152], Output model: [ 39.34490  39.34423], Action: 0, score: 378.0
State: [-0.36794  0.21381  0.01885  0.22750], Output model: [ 39.35061  39.36128], Action: 1, score: 379.0
State: [-0.36366  0.40866  0.02340 -0.05918], Output model: [ 39.35111  39.35135], Action: 1, score: 380.0
State: [-0.35549  0.60343  0.02222 -0.34439], Output model: [ 39.34600  39.33462], Action: 0, score: 381.0
State: [-0.34342  0.40800  0.01533 -0.04478], Output model: [ 39.34528  39.34457], Action: 0, score: 382.0
State: [-0.33526  0.21266  0.01444  0.25270], Output model: [ 39.35506  39.36404], Action: 1, score: 383.0
State: [-0.33100  0.40758  0.01949 -0.03540], Output model: [ 39.35221  39.35259], Action: 1, score: 384.0
State: [-0.32285  0.60241  0.01878 -0.32187], Output model: [ 39.34743  39.33627], Action: 0, score: 385.0
State: [-0.31080  0.40703  0.01235 -0.02332], Output model: [ 39.34706  39.34664], Action: 0, score: 386.0
State: [-0.30266  0.21173  0.01188  0.27323], Output model: [ 39.35301  39.36319], Action: 1, score: 387.0
State: [-0.29843  0.40668  0.01734 -0.01568], Output model: [ 39.35466  39.35548], Action: 1, score: 388.0
State: [-0.29030  0.60155  0.01703 -0.30284], Output model: [ 39.35022  39.33957], Action: 0, score: 389.0
State: [-0.27826  0.40619  0.01097 -0.00484], Output model: [ 39.35020  39.35036], Action: 1, score: 390.0
State: [-0.27014  0.60116  0.01088 -0.29404], Output model: [ 39.34568  39.33439], Action: 0, score: 391.0
State: [-0.25812  0.40588  0.00500  0.00206], Output model: [ 39.34555  39.34510], Action: 0, score: 392.0
State: [-0.25000  0.21069  0.00504  0.29631], Output model: [ 39.33695  39.35061], Action: 1, score: 393.0
State: [-0.24579  0.40574  0.01096  0.00522], Output model: [ 39.35353  39.35448], Action: 0, score: 394.0
State: [-0.23767  0.21046  0.01107  0.30134], Output model: [ 39.33107  39.35080], Action: 1, score: 395.0
State: [-0.23346  0.40542  0.01709  0.01217], Output model: [ 39.36230  39.36471], Action: 1, score: 396.0
State: [-0.22535  0.60029  0.01734 -0.27507], Output model: [ 39.35849  39.34952], Action: 0, score: 397.0
State: [-0.21335  0.40493  0.01184  0.02303], Output model: [ 39.35911  39.36106], Action: 1, score: 398.0
State: [-0.20525  0.59988  0.01230 -0.26589], Output model: [ 39.35527  39.34589], Action: 0, score: 399.0
State: [-0.19325  0.40458  0.00698  0.03064], Output model: [ 39.35586  39.35741], Action: 0, score: 400.0
State: [-0.18516  0.20936  0.00759  0.32552], Output model: [ 39.31438  39.33941], Action: 1, score: 401.0
State: [-0.18097  0.40438  0.01410  0.03524], Output model: [ 39.36538  39.36856], Action: 1, score: 402.0
State: [-0.17289  0.59929  0.01481 -0.25296], Output model: [ 39.36194  39.35382], Action: 0, score: 403.0
State: [-0.16090  0.40396  0.00975  0.04436], Output model: [ 39.35821  39.36258], Action: 1, score: 404.0
State: [-0.15282  0.59894  0.01064 -0.24524], Output model: [ 39.35949  39.35110], Action: 0, score: 405.0
State: [-0.14084  0.40367  0.00573  0.05078], Output model: [ 39.35256  39.35734], Action: 1, score: 406.0
State: [-0.13277  0.59871  0.00675 -0.24009], Output model: [ 39.35693  39.34832], Action: 0, score: 407.0
State: [-0.12079  0.40349  0.00194  0.05472], Output model: [ 39.34718  39.35229], Action: 1, score: 408.0
State: [-0.11272  0.59859  0.00304 -0.23735], Output model: [ 39.35420  39.34538], Action: 0, score: 409.0
State: [-0.10075  0.40342 -0.00171  0.05629], Output model: [ 39.34214  39.34732], Action: 1, score: 410.0
State: [-0.09268  0.59857 -0.00058 -0.23693], Output model: [ 39.35119  39.34217], Action: 0, score: 411.0
State: [-0.08071  0.40345 -0.00532  0.05557], Output model: [ 39.33759  39.34234], Action: 1, score: 412.0
State: [-0.07264  0.59865 -0.00421 -0.23879], Output model: [ 39.34781  39.33858], Action: 0, score: 413.0
State: [-0.06067  0.40359 -0.00899  0.05256], Output model: [ 39.33332  39.33741], Action: 1, score: 414.0
State: [-0.05260  0.59884 -0.00793 -0.24294], Output model: [ 39.34394  39.33448], Action: 0, score: 415.0
State: [-0.04062  0.40383 -0.01279  0.04723], Output model: [ 39.32936  39.33250], Action: 1, score: 416.0
State: [-0.03254  0.59914 -0.01185 -0.24947], Output model: [ 39.33948  39.32974], Action: 0, score: 417.0
State: [-0.02056  0.40418 -0.01684  0.03946], Output model: [ 39.32575  39.32756], Action: 0, score: 418.0
State: [-0.01248  0.20931 -0.01605  0.32678], Output model: [ 39.28103  39.30587], Action: 1, score: 419.0
State: [-0.00829  0.40465 -0.00951  0.02908], Output model: [ 39.32129  39.32878], Action: 1, score: 420.0
State: [-0.00020  0.59991 -0.00893 -0.26659], Output model: [ 39.34175  39.33325], Action: 0, score: 421.0
State: [ 0.01180  0.40492 -0.01426  0.02326], Output model: [ 39.31765  39.32347], Action: 1, score: 422.0
State: [ 0.01990  0.60024 -0.01380 -0.27389], Output model: [ 39.33608  39.32713], Action: 0, score: 423.0
State: [ 0.03190  0.40532 -0.01928  0.01441], Output model: [ 39.31444  39.31816], Action: 1, score: 424.0
State: [ 0.04001  0.60071 -0.01899 -0.28429], Output model: [ 39.32954  39.32005], Action: 0, score: 425.0
State: [ 0.05202  0.40587 -0.02467  0.00234], Output model: [ 39.31171  39.31278], Action: 1, score: 426.0
State: [ 0.06014  0.60133 -0.02463 -0.29802], Output model: [ 39.32275  39.31203], Action: 0, score: 427.0
State: [ 0.07217  0.40657 -0.03059 -0.01320], Output model: [ 39.30954  39.30730], Action: 0, score: 428.0
State: [ 0.08030  0.21190 -0.03085  0.26967], Output model: [ 39.27309  39.29071], Action: 1, score: 429.0
State: [ 0.08454  0.40745 -0.02546 -0.03258], Output model: [ 39.30674  39.30786], Action: 1, score: 430.0
State: [ 0.09269  0.60293 -0.02611 -0.33318], Output model: [ 39.31873  39.30732], Action: 0, score: 431.0
State: [ 0.10474  0.40819 -0.03277 -0.04885], Output model: [ 39.30503  39.30181], Action: 0, score: 432.0
State: [ 0.11291  0.21355 -0.03375  0.23332], Output model: [ 39.26757  39.28359], Action: 1, score: 433.0
State: [ 0.11718  0.40914 -0.02908 -0.06982], Output model: [ 39.30283  39.30182], Action: 0, score: 434.0
State: [ 0.12536  0.21444 -0.03048  0.21355], Output model: [ 39.26533  39.28348], Action: 1, score: 435.0
State: [ 0.12965  0.40999 -0.02621 -0.08859], Output model: [ 39.30060  39.30141], Action: 0, score: 436.0
State: [ 0.13785  0.21525 -0.02798  0.19571], Output model: [ 39.26286  39.28274], Action: 1, score: 437.0
State: [ 0.14216  0.41076 -0.02407 -0.10567], Output model: [ 39.29839  39.30066], Action: 0, score: 438.0
State: [ 0.15037  0.21599 -0.02618  0.17933], Output model: [ 39.26021  39.28144], Action: 1, score: 439.0
State: [ 0.15469  0.41148 -0.02259 -0.12150], Output model: [ 39.29622  39.29957], Action: 1, score: 440.0
State: [ 0.16292  0.60692 -0.02502 -0.42122], Output model: [ 39.27274  39.24304], Action: 0, score: 441.0
State: [ 0.17506  0.41216 -0.03345 -0.13653], Output model: [ 39.29537  39.29198], Action: 0, score: 442.0
State: [ 0.18330  0.21753 -0.03618  0.14541], Output model: [ 39.25177  39.26690], Action: 1, score: 443.0
State: [ 0.18765  0.41315 -0.03327 -0.15846], Output model: [ 39.29427  39.29053], Action: 0, score: 444.0
State: [ 0.19592  0.21852 -0.03644  0.12354], Output model: [ 39.24952  39.26417], Action: 1, score: 445.0
State: [ 0.20029  0.41415 -0.03397 -0.18041], Output model: [ 39.29343  39.28872], Action: 0, score: 446.0
State: [ 0.20857  0.21953 -0.03758  0.10137], Output model: [ 39.24725  39.26080], Action: 1, score: 447.0
State: [ 0.21296  0.41517 -0.03555 -0.20293], Output model: [ 39.28175  39.27014], Action: 0, score: 448.0
State: [ 0.22126  0.22057 -0.03961  0.07833], Output model: [ 39.24503  39.25677], Action: 1, score: 449.0
State: [ 0.22567  0.41624 -0.03804 -0.22658], Output model: [ 39.26950  39.24980], Action: 0, score: 450.0
State: [ 0.23400  0.22168 -0.04257  0.05386], Output model: [ 39.24287  39.25206], Action: 1, score: 451.0
State: [ 0.23843  0.41739 -0.04150 -0.25194], Output model: [ 39.25674  39.22766], Action: 0, score: 452.0
State: [ 0.24678  0.22288 -0.04653  0.02737], Output model: [ 39.24085  39.24665], Action: 1, score: 453.0
State: [ 0.25124  0.41864 -0.04599 -0.27963], Output model: [ 39.24351  39.20362], Action: 0, score: 454.0
State: [ 0.25961  0.22420 -0.05158 -0.00180], Output model: [ 39.23903  39.24049], Action: 1, score: 455.0
State: [ 0.26409  0.42002 -0.05162 -0.31030], Output model: [ 39.22472  39.17382], Action: 0, score: 456.0
State: [ 0.27249  0.22567 -0.05782 -0.03433], Output model: [ 39.23551  39.23064], Action: 0, score: 457.0
State: [ 0.27701  0.03143 -0.05851  0.23957], Output model: [ 39.19386  39.20715], Action: 1, score: 458.0
State: [ 0.27764  0.22733 -0.05372 -0.07098], Output model: [ 39.23803  39.23420], Action: 0, score: 459.0
State: [ 0.28218  0.03302 -0.05514  0.20428], Output model: [ 39.19558  39.20920], Action: 1, score: 460.0
State: [ 0.28284  0.22889 -0.05105 -0.10527], Output model: [ 39.23870  39.23436], Action: 0, score: 461.0
State: [ 0.28742  0.03453 -0.05316  0.17088], Output model: [ 39.19704  39.21017], Action: 1, score: 462.0
State: [ 0.28811  0.23037 -0.04974 -0.13809], Output model: [ 39.23774  39.23137], Action: 0, score: 463.0
State: [ 0.29272  0.03600 -0.05250  0.13849], Output model: [ 39.19833  39.21011], Action: 1, score: 464.0
State: [ 0.29344  0.23183 -0.04973 -0.17028], Output model: [ 39.23528  39.22538], Action: 0, score: 465.0
State: [ 0.29808  0.03745 -0.05314  0.10631], Output model: [ 39.19952  39.20908], Action: 0, score: 466.0
State: [ 0.29882 -0.15687 -0.05101  0.38177], Output model: [ 39.16985  39.20321], Action: 1, score: 467.0
State: [ 0.29569  0.03894 -0.04338  0.07345], Output model: [ 39.20387  39.21763], Action: 0, score: 468.0
State: [ 0.29647 -0.15554 -0.04191  0.35213], Output model: [ 39.17076  39.20673], Action: 1, score: 469.0
State: [ 0.29336  0.04016 -0.03486  0.04654], Output model: [ 39.20757  39.22511], Action: 1, score: 470.0
State: [ 0.29416  0.23576 -0.03393 -0.25694], Output model: [ 39.25217  39.25104], Action: 0, score: 471.0
State: [ 0.29887  0.04114 -0.03907  0.02485], Output model: [ 39.20757  39.22115], Action: 0, score: 472.0
State: [ 0.29970 -0.15340 -0.03857  0.30496], Output model: [ 39.17033  39.20410], Action: 1, score: 473.0
State: [ 0.29663  0.04225 -0.03248  0.00036], Output model: [ 39.21093  39.22713], Action: 1, score: 474.0
State: [ 0.29747  0.23782 -0.03247 -0.30239], Output model: [ 39.25541  39.25235], Action: 0, score: 475.0
State: [ 0.30223  0.04318 -0.03852 -0.02012], Output model: [ 39.21071  39.22178], Action: 1, score: 476.0
State: [ 0.30309  0.23883 -0.03892 -0.32470], Output model: [ 39.25257  39.24265], Action: 0, score: 477.0
State: [ 0.30787  0.04428 -0.04541 -0.04454], Output model: [ 39.21081  39.21585], Action: 1, score: 478.0
State: [ 0.30876  0.24002 -0.04630 -0.35120], Output model: [ 39.23711  39.21659], Action: 0, score: 479.0
State: [ 0.31356  0.04559 -0.05333 -0.07347], Output model: [ 39.21129  39.20926], Action: 0, score: 480.0
State: [ 0.31447 -0.14873 -0.05480  0.20192], Output model: [ 39.16482  39.17967], Action: 1, score: 481.0
State: [ 0.31149  0.04713 -0.05076 -0.10753], Output model: [ 39.21533  39.21243], Action: 0, score: 482.0
State: [ 0.31244 -0.14723 -0.05291  0.16872], Output model: [ 39.16867  39.18175], Action: 1, score: 483.0
State: [ 0.30949  0.04861 -0.04953 -0.14018], Output model: [ 39.21917  39.21455], Action: 0, score: 484.0
State: [ 0.31046 -0.14577 -0.05234  0.13648], Output model: [ 39.17299  39.18394], Action: 1, score: 485.0
State: [ 0.30755  0.05006 -0.04961 -0.17225], Output model: [ 39.22287  39.21568], Action: 0, score: 486.0
State: [ 0.30855 -0.14431 -0.05305  0.10438], Output model: [ 39.17650  39.18442], Action: 1, score: 487.0
State: [ 0.30566  0.05153 -0.05097 -0.20456], Output model: [ 39.22652  39.21585], Action: 0, score: 488.0
State: [ 0.30669 -0.14283 -0.05506  0.07162], Output model: [ 39.17928  39.18323], Action: 1, score: 489.0
State: [ 0.30384  0.05304 -0.05362 -0.23791], Output model: [ 39.23020  39.21506], Action: 0, score: 490.0
State: [ 0.30490 -0.14128 -0.05838  0.03739], Output model: [ 39.18139  39.18033], Action: 0, score: 491.0
State: [ 0.30207 -0.33552 -0.05764  0.31109], Output model: [ 39.15187  39.17133], Action: 1, score: 492.0
State: [ 0.29536 -0.13963 -0.05141  0.00081], Output model: [ 39.19356  39.19381], Action: 1, score: 493.0
State: [ 0.29257  0.05619 -0.05140 -0.30765], Output model: [ 39.22482  39.21007], Action: 0, score: 494.0
State: [ 0.29369 -0.13816 -0.05755 -0.03160], Output model: [ 39.19376  39.18717], Action: 0, score: 495.0
State: [ 0.29093 -0.33241 -0.05818  0.24238], Output model: [ 39.15958  39.16956], Action: 1, score: 496.0
State: [ 0.28428 -0.13651 -0.05333 -0.06807], Output model: [ 39.20423  39.19702], Action: 0, score: 497.0
State: [ 0.28155 -0.33083 -0.05470  0.20732], Output model: [ 39.16678  39.17390], Action: 0, score: 498.0
State: [ 0.27494 -0.52512 -0.05055  0.48226], Output model: [ 39.15755  39.18731], Action: 1, score: 499.0
Episode finished, score: 500.0
./experiments/CartPole-v1_13/model.HDF5 loaded
State: [-0.01271 -0.03249  0.03129  0.02891], Output model: [ 39.26934  39.30416], Action: 1, score: 0
State: [-0.01336  0.16217  0.03187 -0.25374], Output model: [ 39.30079  39.31841], Action: 1, score: 1.0
State: [-0.01012  0.35682  0.02679 -0.53620], Output model: [ 39.27975  39.29146], Action: 1, score: 2.0
State: [-0.00298  0.55156  0.01607 -0.82032], Output model: [ 39.26387  39.26215], Action: 0, score: 3.0
State: [ 0.00805  0.35622 -0.00034 -0.52263], Output model: [ 39.25244  39.25893], Action: 0, score: 4.0
State: [ 0.01517  0.16110 -0.01079 -0.23005], Output model: [ 39.27015  39.27284], Action: 1, score: 5.0
State: [ 0.01839  0.35638 -0.01539 -0.52612], Output model: [ 39.23938  39.24075], Action: 1, score: 6.0
State: [ 0.02552  0.55171 -0.02591 -0.82361], Output model: [ 39.21690  39.20806], Action: 0, score: 7.0
State: [ 0.03656  0.35696 -0.04238 -0.53919], Output model: [ 39.21458  39.20687], Action: 0, score: 8.0
State: [ 0.04369  0.16245 -0.05317 -0.26015], Output model: [ 39.22935  39.21794], Action: 0, score: 9.0
State: [ 0.04694 -0.03187 -0.05837  0.01530], Output model: [ 39.25719  39.23917], Action: 0, score: 10.0
State: [ 0.04631 -0.22611 -0.05807  0.28901], Output model: [ 39.25598  39.23988], Action: 0, score: 11.0
State: [ 0.04178 -0.42036 -0.05228  0.56283], Output model: [ 39.25496  39.26182], Action: 1, score: 12.0
State: [ 0.03338 -0.22454 -0.04103  0.25414], Output model: [ 39.26638  39.25744], Action: 0, score: 13.0
State: [ 0.02889 -0.41905 -0.03595  0.53360], Output model: [ 39.25950  39.27134], Action: 0, score: 14.0
State: [ 0.02051 -0.61365 -0.02527  0.81475], Output model: [ 39.25945  39.29754], Action: 1, score: 15.0
State: [ 0.00823 -0.41819 -0.00898  0.51422], Output model: [ 39.26484  39.28851], Action: 1, score: 16.0
State: [-0.00013 -0.22295  0.00131  0.21873], Output model: [ 39.28216  39.29564], Action: 0, score: 17.0
State: [-0.00459 -0.41809  0.00568  0.51182], Output model: [ 39.26784  39.29866], Action: 1, score: 18.0
State: [-0.01295 -0.22305  0.01592  0.22093], Output model: [ 39.27838  39.30165], Action: 1, score: 19.0
State: [-0.01741 -0.02815  0.02034 -0.06669], Output model: [ 39.28772  39.30447], Action: 1, score: 20.0
State: [-0.01798  0.16667  0.01900 -0.35289], Output model: [ 39.26933  39.28414], Action: 1, score: 21.0
State: [-0.01464  0.36152  0.01194 -0.63952], Output model: [ 39.24588  39.25434], Action: 1, score: 22.0
State: [-0.00741  0.55647 -0.00085 -0.92841], Output model: [ 39.22687  39.22152], Action: 0, score: 23.0
State: [ 0.00372  0.36136 -0.01941 -0.63600], Output model: [ 39.21262  39.21442], Action: 1, score: 24.0
State: [ 0.01094  0.55675 -0.03213 -0.93473], Output model: [ 39.19109  39.18034], Action: 0, score: 25.0
State: [ 0.02208  0.36207 -0.05083 -0.65232], Output model: [ 39.18319  39.17451], Action: 0, score: 26.0
State: [ 0.02932  0.16769 -0.06388 -0.37606], Output model: [ 39.19539  39.18229], Action: 0, score: 27.0
State: [ 0.03267 -0.02647 -0.07140 -0.10418], Output model: [ 39.21762  39.19699], Action: 0, score: 28.0
State: [ 0.03215 -0.22050 -0.07348  0.16515], Output model: [ 39.25813  39.22390], Action: 0, score: 29.0
State: [ 0.02774 -0.41449 -0.07018  0.43377], Output model: [ 39.27205  39.24911], Action: 0, score: 30.0
State: [ 0.01945 -0.60855 -0.06150  0.70353], Output model: [ 39.27303  39.27365], Action: 1, score: 31.0
State: [ 0.00727 -0.41264 -0.04743  0.39214], Output model: [ 39.27946  39.26290], Action: 1, score: 32.0
State: [-0.00098 -0.21687 -0.03959  0.08489], Output model: [ 39.28711  39.26374], Action: 0, score: 33.0
State: [-0.00532 -0.41141 -0.03789  0.36483], Output model: [ 39.28483  39.26908], Action: 0, score: 34.0
State: [-0.01354 -0.60597 -0.03059  0.64532], Output model: [ 39.28530  39.29353], Action: 0, score: 35.0
State: [-0.02566 -0.80065 -0.01769  0.92822], Output model: [ 39.28229  39.32049], Action: 1, score: 36.0
State: [-0.04168 -0.60530  0.00088  0.63003], Output model: [ 39.29266  39.31490], Action: 1, score: 37.0
State: [-0.05378 -0.41019  0.01348  0.33762], Output model: [ 39.30177  39.31074], Action: 1, score: 38.0
State: [-0.06199 -0.21526  0.02023  0.04922], Output model: [ 39.30847  39.31287], Action: 1, score: 39.0
State: [-0.06629 -0.02043  0.02121 -0.23701], Output model: [ 39.27492  39.28492], Action: 1, score: 40.0
State: [-0.06670  0.17438  0.01647 -0.52293], Output model: [ 39.23447  39.24896], Action: 1, score: 41.0
State: [-0.06321  0.36926  0.00602 -0.81037], Output model: [ 39.21201  39.21630], Action: 1, score: 42.0
State: [-0.05583  0.56430 -0.01019 -1.10116], Output model: [ 39.18575  39.17688], Action: 0, score: 43.0
State: [-0.04454  0.36932 -0.03222 -0.81169], Output model: [ 39.16846  39.16592], Action: 0, score: 44.0
State: [-0.03715  0.17465 -0.04845 -0.52931], Output model: [ 39.17621  39.16954], Action: 1, score: 45.0
State: [-0.03366  0.37042 -0.05904 -0.83686], Output model: [ 39.13543  39.12659], Action: 0, score: 46.0
State: [-0.02625  0.17615 -0.07577 -0.56331], Output model: [ 39.14647  39.13090], Action: 0, score: 47.0
State: [-0.02273 -0.01783 -0.08704 -0.29543], Output model: [ 39.16840  39.14174], Action: 0, score: 48.0
State: [-0.02309 -0.21161 -0.09295 -0.03142], Output model: [ 39.20335  39.16180], Action: 0, score: 49.0
State: [-0.02732 -0.40528 -0.09358  0.23055], Output model: [ 39.24974  39.19692], Action: 0, score: 50.0
State: [-0.03542 -0.59895 -0.08896  0.49231], Output model: [ 39.31359  39.26121], Action: 0, score: 51.0
State: [-0.04740 -0.79272 -0.07912  0.75569], Output model: [ 39.30076  39.27967], Action: 0, score: 52.0
State: [-0.06326 -0.98666 -0.06400  1.02246], Output model: [ 39.26819  39.29783], Action: 1, score: 53.0
State: [-0.08299 -0.79075 -0.04356  0.71039], Output model: [ 39.32713  39.31006], Action: 0, score: 54.0
State: [-0.09881 -0.98524 -0.02935  0.98905], Output model: [ 39.29296  39.32758], Action: 1, score: 55.0
State: [-0.11851 -0.78974 -0.00957  0.68729], Output model: [ 39.33849  39.33428], Action: 0, score: 56.0
State: [-0.13431 -0.98473  0.00418  0.97695], Output model: [ 39.30162  39.35269], Action: 1, score: 57.0
State: [-0.15400 -0.78966  0.02372  0.68558], Output model: [ 39.34764  39.35903], Action: 1, score: 58.0
State: [-0.16979 -0.59488  0.03743  0.40046], Output model: [ 39.33991  39.33987], Action: 0, score: 59.0
State: [-0.18169 -0.79051  0.04544  0.70470], Output model: [ 39.34346  39.37495], Action: 0, score: 60.0
State: [-0.19750 -0.98623  0.05953  1.01134], Output model: [ 39.13958  39.36039], Action: 0, score: 61.0
State: [-0.21723 -1.18209  0.07976  1.32211], Output model: [ 31.14997  39.30713], Action: 1, score: 62.0
State: [-0.24087 -0.98807  0.10620  1.05541], Output model: [ 34.00704  39.37791], Action: 1, score: 63.0
State: [-0.26063 -0.79450  0.12731  0.79786], Output model: [ 37.27276  39.34721], Action: 1, score: 64.0
State: [-0.27652 -0.60133  0.14327  0.54779], Output model: [ 38.76381  39.34636], Action: 1, score: 65.0
State: [-0.28855 -0.40848  0.15422  0.30345], Output model: [ 39.15951  39.34595], Action: 1, score: 66.0
State: [-0.29672 -0.21586  0.16029  0.06310], Output model: [ 39.27229  39.37016], Action: 1, score: 67.0
State: [-0.30103 -0.02335  0.16155 -0.17503], Output model: [ 39.33345  39.38791], Action: 1, score: 68.0
State: [-0.30150  0.16913  0.15805 -0.41270], Output model: [ 39.33478  39.37713], Action: 1, score: 69.0
State: [-0.29812  0.36170  0.14980 -0.65168], Output model: [ 39.30791  39.34367], Action: 1, score: 70.0
State: [-0.29088  0.55446  0.13677 -0.89370], Output model: [ 39.28369  39.30898], Action: 0, score: 71.0
State: [-0.27979  0.35777  0.11889 -0.56134], Output model: [ 39.31255  39.34084], Action: 1, score: 72.0
State: [-0.27264  0.55104  0.10767 -0.81433], Output model: [ 39.28724  39.30545], Action: 1, score: 73.0
State: [-0.26162  0.74454  0.09138 -1.07130], Output model: [ 39.26237  39.26806], Action: 1, score: 74.0
State: [-0.24673  0.93834  0.06995 -1.33396], Output model: [ 39.23790  39.22848], Action: 0, score: 75.0
State: [-0.22796  0.74241  0.04327 -1.02024], Output model: [ 39.26057  39.25200], Action: 0, score: 76.0
State: [-0.21311  0.54674  0.02287 -0.71429], Output model: [ 39.27765  39.27263], Action: 0, score: 77.0
State: [-0.20218  0.35131  0.00858 -0.41449], Output model: [ 39.26846  39.27271], Action: 0, score: 78.0
State: [-0.19515  0.15607  0.00029 -0.11912], Output model: [ 39.27566  39.28455], Action: 1, score: 79.0
State: [-0.19203  0.35118 -0.00209 -0.41171], Output model: [ 39.25726  39.25978], Action: 0, score: 80.0
State: [-0.18501  0.15609 -0.01032 -0.11968], Output model: [ 39.26661  39.27205], Action: 1, score: 81.0
State: [-0.18188  0.35136 -0.01272 -0.41561], Output model: [ 39.24503  39.24580], Action: 1, score: 82.0
State: [-0.17486  0.54666 -0.02103 -0.71227], Output model: [ 39.22986  39.21762], Action: 1, score: 83.0
State: [-0.16392  0.74207 -0.03527 -1.01150], Output model: [ 39.20771  39.18143], Action: 0, score: 84.0
State: [-0.14908  0.54743 -0.05550 -0.73010], Output model: [ 39.18897  39.17087], Action: 0, score: 85.0
State: [-0.13813  0.35312 -0.07011 -0.45539], Output model: [ 39.18338  39.16902], Action: 0, score: 86.0
