Results of experiments stored in: ./experiments/CartPole-v1_15

Episode: 1 (908), exploration: 0.9991603023395271, score: 46.0

Episode: 1508 (2415), exploration: 0.1, score: 102.0
Scores: (min: 13.0, avg: 94.31, max: 147.0)

Episode: 1509 (2416), exploration: 0.1, score: 98.0
Scores: (min: 13.0, avg: 93.82, max: 134.0)

Episode: 1510 (2417), exploration: 0.1, score: 101.0
Scores: (min: 13.0, avg: 94.66, max: 134.0)

Episode: 1511 (2418), exploration: 0.1, score: 98.0
Scores: (min: 13.0, avg: 94.47, max: 134.0)

Episode: 1512 (2419), exploration: 0.1, score: 108.0
Scores: (min: 13.0, avg: 94.47, max: 134.0)

Episode: 1513 (2420), exploration: 0.1, score: 96.0
Scores: (min: 13.0, avg: 94.25, max: 134.0)

Episode: 1514 (2421), exploration: 0.1, score: 96.0
Scores: (min: 13.0, avg: 94.76, max: 134.0)

Episode: 1515 (2422), exploration: 0.1, score: 98.0
Scores: (min: 13.0, avg: 94.42, max: 134.0)

Episode: 1516 (2423), exploration: 0.1, score: 98.0
Scores: (min: 13.0, avg: 94.2, max: 134.0)

Episode: 1517 (2424), exploration: 0.1, score: 22.0
Scores: (min: 13.0, avg: 94.19, max: 134.0)

Episode: 1518 (2425), exploration: 0.1, score: 103.0
Scores: (min: 13.0, avg: 94.12, max: 134.0)

Episode: 1519 (2426), exploration: 0.1, score: 101.0
Scores: (min: 13.0, avg: 93.79, max: 127.0)

Episode: 1520 (2427), exploration: 0.1, score: 98.0
Scores: (min: 13.0, avg: 93.53, max: 127.0)

Episode: 1521 (2428), exploration: 0.1, score: 101.0
Scores: (min: 13.0, avg: 93.46, max: 127.0)

Episode: 1522 (2429), exploration: 0.1, score: 99.0
Scores: (min: 13.0, avg: 93.53, max: 127.0)

Episode: 1523 (2430), exploration: 0.1, score: 25.0
Scores: (min: 13.0, avg: 92.56, max: 127.0)

Episode: 1524 (2431), exploration: 0.1, score: 100.0
Scores: (min: 13.0, avg: 92.37, max: 127.0)

Episode: 1525 (2432), exploration: 0.1, score: 99.0
Scores: (min: 13.0, avg: 92.26, max: 127.0)

Episode: 1526 (2433), exploration: 0.1, score: 21.0
Scores: (min: 13.0, avg: 91.32, max: 127.0)

Episode: 1527 (2434), exploration: 0.1, score: 98.0
Scores: (min: 15.0, avg: 92.17, max: 127.0)

Episode: 1528 (2435), exploration: 0.1, score: 93.0
Scores: (min: 15.0, avg: 91.92, max: 127.0)

Episode: 1529 (2436), exploration: 0.1, score: 110.0
Scores: (min: 15.0, avg: 92.0, max: 127.0)

Episode: 1530 (2437), exploration: 0.1, score: 102.0
Scores: (min: 15.0, avg: 91.83, max: 127.0)

Episode: 1531 (2438), exploration: 0.1, score: 20.0
Scores: (min: 15.0, avg: 91.04, max: 127.0)

Episode: 1532 (2439), exploration: 0.1, score: 93.0
Scores: (min: 15.0, avg: 90.97, max: 127.0)

Episode: 1533 (2440), exploration: 0.1, score: 124.0
Scores: (min: 15.0, avg: 91.07, max: 127.0)

Episode: 1534 (2441), exploration: 0.1, score: 95.0
Scores: (min: 15.0, avg: 90.98, max: 127.0)

Episode: 1535 (2442), exploration: 0.1, score: 119.0
Scores: (min: 15.0, avg: 91.17, max: 127.0)

Episode: 1536 (2443), exploration: 0.1, score: 97.0
Model Saved
Scores: (min: 15.0, avg: 91.04, max: 127.0)

Episode: 1537 (2444), exploration: 0.1, score: 98.0
Scores: (min: 15.0, avg: 90.94, max: 127.0)

Episode: 1538 (2445), exploration: 0.1, score: 110.0
Scores: (min: 15.0, avg: 91.0, max: 127.0)

Episode: 1539 (2446), exploration: 0.1, score: 135.0
Scores: (min: 15.0, avg: 91.86, max: 135.0)

Episode: 1540 (2447), exploration: 0.1, score: 117.0
Scores: (min: 15.0, avg: 91.83, max: 135.0)

Episode: 1541 (2448), exploration: 0.1, score: 98.0
Scores: (min: 15.0, avg: 92.26, max: 135.0)

Episode: 1542 (2449), exploration: 0.1, score: 53.0
Scores: (min: 15.0, avg: 91.59, max: 135.0)

Episode: 1543 (2450), exploration: 0.1, score: 94.0
Scores: (min: 15.0, avg: 91.35, max: 135.0)

Episode: 1544 (2451), exploration: 0.1, score: 97.0
Scores: (min: 15.0, avg: 91.1, max: 135.0)

Episode: 1545 (2452), exploration: 0.1, score: 94.0
Scores: (min: 15.0, avg: 90.86, max: 135.0)

Episode: 1546 (2453), exploration: 0.1, score: 102.0
Scores: (min: 15.0, avg: 90.85, max: 135.0)

Episode: 1547 (2454), exploration: 0.1, score: 26.0
Scores: (min: 15.0, avg: 89.86, max: 135.0)

Episode: 1548 (2455), exploration: 0.1, score: 99.0
Scores: (min: 15.0, avg: 90.26, max: 135.0)

Episode: 1549 (2456), exploration: 0.1, score: 99.0
Scores: (min: 15.0, avg: 90.84, max: 135.0)

Episode: 1550 (2457), exploration: 0.1, score: 50.0
Scores: (min: 15.0, avg: 90.31, max: 135.0)

Episode: 1551 (2458), exploration: 0.1, score: 18.0
Scores: (min: 15.0, avg: 89.41, max: 135.0)

Episode: 1552 (2459), exploration: 0.1, score: 19.0
Scores: (min: 15.0, avg: 88.52, max: 135.0)

Episode: 1553 (2460), exploration: 0.1, score: 18.0
Scores: (min: 15.0, avg: 87.6, max: 135.0)

Episode: 1554 (2461), exploration: 0.1, score: 105.0
Scores: (min: 15.0, avg: 87.39, max: 135.0)

Episode: 1555 (2462), exploration: 0.1, score: 97.0
Scores: (min: 15.0, avg: 87.27, max: 135.0)

Episode: 1556 (2463), exploration: 0.1, score: 101.0
Scores: (min: 15.0, avg: 87.25, max: 135.0)

Episode: 1557 (2464), exploration: 0.1, score: 14.0
Scores: (min: 14.0, avg: 86.12, max: 135.0)

Episode: 1558 (2465), exploration: 0.1, score: 104.0
Scores: (min: 14.0, avg: 86.21, max: 135.0)

Episode: 1559 (2466), exploration: 0.1, score: 23.0
Scores: (min: 14.0, avg: 86.26, max: 135.0)

Episode: 1560 (2467), exploration: 0.1, score: 97.0
Scores: (min: 14.0, avg: 86.19, max: 135.0)

Episode: 1561 (2468), exploration: 0.1, score: 106.0
Scores: (min: 14.0, avg: 86.24, max: 135.0)

Episode: 1562 (2469), exploration: 0.1, score: 14.0
Scores: (min: 14.0, avg: 85.38, max: 135.0)

Episode: 1563 (2470), exploration: 0.1, score: 95.0
Scores: (min: 14.0, avg: 85.3, max: 135.0)

Episode: 1564 (2471), exploration: 0.1, score: 102.0
Scores: (min: 14.0, avg: 85.35, max: 135.0)

Episode: 1565 (2472), exploration: 0.1, score: 101.0
Scores: (min: 14.0, avg: 85.4, max: 135.0)

Episode: 1566 (2473), exploration: 0.1, score: 96.0
Scores: (min: 14.0, avg: 85.39, max: 135.0)

Episode: 1567 (2474), exploration: 0.1, score: 99.0
Scores: (min: 14.0, avg: 85.42, max: 135.0)

Episode: 1568 (2475), exploration: 0.1, score: 22.0
Scores: (min: 14.0, avg: 85.48, max: 135.0)

Episode: 1569 (2476), exploration: 0.1, score: 108.0
Scores: (min: 14.0, avg: 85.61, max: 135.0)

Episode: 1570 (2477), exploration: 0.1, score: 97.0
Scores: (min: 14.0, avg: 85.54, max: 135.0)

Episode: 1571 (2478), exploration: 0.1, score: 98.0
Scores: (min: 14.0, avg: 85.55, max: 135.0)

Episode: 1572 (2479), exploration: 0.1, score: 19.0
Scores: (min: 14.0, avg: 84.77, max: 135.0)

Episode: 1573 (2480), exploration: 0.1, score: 100.0
Scores: (min: 14.0, avg: 84.73, max: 135.0)

Episode: 1574 (2481), exploration: 0.1, score: 94.0
Scores: (min: 14.0, avg: 84.62, max: 135.0)

Episode: 1575 (2482), exploration: 0.1, score: 22.0
Scores: (min: 14.0, avg: 84.62, max: 135.0)

Episode: 1576 (2483), exploration: 0.1, score: 104.0
Scores: (min: 14.0, avg: 84.69, max: 135.0)

Episode: 1577 (2484), exploration: 0.1, score: 97.0
Scores: (min: 14.0, avg: 84.71, max: 135.0)

Episode: 1578 (2485), exploration: 0.1, score: 92.0
Scores: (min: 14.0, avg: 84.5, max: 135.0)

Episode: 1579 (2486), exploration: 0.1, score: 93.0
Scores: (min: 14.0, avg: 85.28, max: 135.0)

Episode: 1580 (2487), exploration: 0.1, score: 125.0
Scores: (min: 14.0, avg: 85.95, max: 135.0)

Episode: 1581 (2488), exploration: 0.1, score: 93.0
Scores: (min: 14.0, avg: 86.1, max: 135.0)

Episode: 1582 (2489), exploration: 0.1, score: 100.0
Scores: (min: 14.0, avg: 86.14, max: 135.0)

Episode: 1583 (2490), exploration: 0.1, score: 92.0
Scores: (min: 14.0, avg: 86.1, max: 135.0)

Episode: 1584 (2491), exploration: 0.1, score: 18.0
Scores: (min: 14.0, avg: 85.32, max: 135.0)

Episode: 1585 (2492), exploration: 0.1, score: 93.0
Scores: (min: 14.0, avg: 85.28, max: 135.0)

Episode: 1586 (2493), exploration: 0.1, score: 13.0
Scores: (min: 13.0, avg: 84.34, max: 135.0)

Episode: 1587 (2494), exploration: 0.1, score: 14.0
Scores: (min: 13.0, avg: 84.29, max: 135.0)

Episode: 1588 (2495), exploration: 0.1, score: 109.0
Scores: (min: 13.0, avg: 85.2, max: 135.0)

Episode: 1589 (2496), exploration: 0.1, score: 101.0
Scores: (min: 13.0, avg: 85.26, max: 135.0)

Episode: 1590 (2497), exploration: 0.1, score: 93.0
Scores: (min: 13.0, avg: 85.26, max: 135.0)

Episode: 1591 (2498), exploration: 0.1, score: 97.0
Scores: (min: 13.0, avg: 85.15, max: 135.0)

Episode: 1592 (2499), exploration: 0.1, score: 99.0
Scores: (min: 13.0, avg: 85.13, max: 135.0)

Episode: 1593 (2500), exploration: 0.1, score: 24.0
Scores: (min: 13.0, avg: 84.38, max: 135.0)

Episode: 1594 (2501), exploration: 0.1, score: 97.0
Scores: (min: 13.0, avg: 84.38, max: 135.0)

Episode: 1595 (2502), exploration: 0.1, score: 107.0
Scores: (min: 13.0, avg: 84.48, max: 135.0)

Episode: 1596 (2503), exploration: 0.1, score: 103.0
Scores: (min: 13.0, avg: 84.56, max: 135.0)

Episode: 1597 (2504), exploration: 0.1, score: 102.0
Scores: (min: 13.0, avg: 84.62, max: 135.0)

Episode: 1598 (2505), exploration: 0.1, score: 21.0
Scores: (min: 13.0, avg: 83.84, max: 135.0)

Episode: 1599 (2506), exploration: 0.1, score: 105.0
Scores: (min: 13.0, avg: 83.92, max: 135.0)

Episode: 1600 (2507), exploration: 0.1, score: 94.0
Model Saved
Scores: (min: 13.0, avg: 83.9, max: 135.0)

Episode: 1601 (2508), exploration: 0.1, score: 107.0
Scores: (min: 13.0, avg: 83.92, max: 135.0)

Episode: 1602 (2509), exploration: 0.1, score: 110.0
Scores: (min: 13.0, avg: 84.82, max: 135.0)

Episode: 1603 (2510), exploration: 0.1, score: 103.0
Scores: (min: 13.0, avg: 84.84, max: 135.0)

Episode: 1604 (2511), exploration: 0.1, score: 106.0
Scores: (min: 13.0, avg: 84.7, max: 135.0)

Episode: 1605 (2512), exploration: 0.1, score: 98.0
Scores: (min: 13.0, avg: 84.76, max: 135.0)

Episode: 1606 (2513), exploration: 0.1, score: 17.0
Scores: (min: 13.0, avg: 83.91, max: 135.0)

Episode: 1607 (2514), exploration: 0.1, score: 120.0
Scores: (min: 13.0, avg: 84.03, max: 135.0)

Episode: 1608 (2515), exploration: 0.1, score: 13.0
Scores: (min: 13.0, avg: 83.14, max: 135.0)

Episode: 1609 (2516), exploration: 0.1, score: 100.0
Scores: (min: 13.0, avg: 83.16, max: 135.0)

Episode: 1610 (2517), exploration: 0.1, score: 17.0
Scores: (min: 13.0, avg: 82.32, max: 135.0)

Episode: 1611 (2518), exploration: 0.1, score: 99.0
Scores: (min: 13.0, avg: 82.33, max: 135.0)

Episode: 1612 (2519), exploration: 0.1, score: 98.0
Scores: (min: 13.0, avg: 82.23, max: 135.0)

Episode: 1613 (2520), exploration: 0.1, score: 95.0
Scores: (min: 13.0, avg: 82.22, max: 135.0)

Episode: 1614 (2521), exploration: 0.1, score: 94.0
Scores: (min: 13.0, avg: 82.2, max: 135.0)

Episode: 1615 (2522), exploration: 0.1, score: 12.0
Scores: (min: 12.0, avg: 81.34, max: 135.0)

Episode: 1616 (2523), exploration: 0.1, score: 15.0
Scores: (min: 12.0, avg: 80.51, max: 135.0)

Episode: 1617 (2524), exploration: 0.1, score: 20.0
Scores: (min: 12.0, avg: 80.49, max: 135.0)

Episode: 1618 (2525), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 80.46, max: 135.0)

Episode: 1619 (2526), exploration: 0.1, score: 29.0
Scores: (min: 12.0, avg: 79.74, max: 135.0)

Episode: 1620 (2527), exploration: 0.1, score: 101.0
Scores: (min: 12.0, avg: 79.77, max: 135.0)

Episode: 1621 (2528), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 79.73, max: 135.0)

Episode: 1622 (2529), exploration: 0.1, score: 98.0
Scores: (min: 12.0, avg: 79.72, max: 135.0)

Episode: 1623 (2530), exploration: 0.1, score: 102.0
Scores: (min: 12.0, avg: 80.49, max: 135.0)

Episode: 1624 (2531), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 80.49, max: 135.0)

Episode: 1625 (2532), exploration: 0.1, score: 96.0
Scores: (min: 12.0, avg: 80.46, max: 135.0)

Episode: 1626 (2533), exploration: 0.1, score: 26.0
Scores: (min: 12.0, avg: 80.51, max: 135.0)

Episode: 1627 (2534), exploration: 0.1, score: 93.0
Scores: (min: 12.0, avg: 80.46, max: 135.0)

Episode: 1628 (2535), exploration: 0.1, score: 111.0
Scores: (min: 12.0, avg: 80.64, max: 135.0)

Episode: 1629 (2536), exploration: 0.1, score: 98.0
Scores: (min: 12.0, avg: 80.52, max: 135.0)

Episode: 1630 (2537), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 80.47, max: 135.0)

Episode: 1631 (2538), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 81.27, max: 135.0)

Episode: 1632 (2539), exploration: 0.1, score: 101.0
Scores: (min: 12.0, avg: 81.35, max: 135.0)

Episode: 1633 (2540), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 81.08, max: 135.0)

Episode: 1634 (2541), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 81.1, max: 135.0)

Episode: 1635 (2542), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 80.88, max: 135.0)

Episode: 1636 (2543), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 80.9, max: 135.0)

Episode: 1637 (2544), exploration: 0.1, score: 15.0
Scores: (min: 12.0, avg: 80.07, max: 135.0)

Episode: 1638 (2545), exploration: 0.1, score: 92.0
Scores: (min: 12.0, avg: 79.89, max: 135.0)

Episode: 1639 (2546), exploration: 0.1, score: 27.0
Scores: (min: 12.0, avg: 78.81, max: 125.0)

Episode: 1640 (2547), exploration: 0.1, score: 128.0
Scores: (min: 12.0, avg: 78.92, max: 128.0)

Episode: 1641 (2548), exploration: 0.1, score: 92.0
Scores: (min: 12.0, avg: 78.86, max: 128.0)

Episode: 1642 (2549), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 79.32, max: 128.0)

Episode: 1643 (2550), exploration: 0.1, score: 93.0
Scores: (min: 12.0, avg: 79.31, max: 128.0)

Episode: 1644 (2551), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 79.34, max: 128.0)

Episode: 1645 (2552), exploration: 0.1, score: 103.0
Scores: (min: 12.0, avg: 79.43, max: 128.0)

Episode: 1646 (2553), exploration: 0.1, score: 117.0
Scores: (min: 12.0, avg: 79.58, max: 128.0)

Episode: 1647 (2554), exploration: 0.1, score: 18.0
Scores: (min: 12.0, avg: 79.5, max: 128.0)

Episode: 1648 (2555), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 79.48, max: 128.0)

Episode: 1649 (2556), exploration: 0.1, score: 22.0
Scores: (min: 12.0, avg: 78.71, max: 128.0)

Episode: 1650 (2557), exploration: 0.1, score: 109.0
Scores: (min: 12.0, avg: 79.3, max: 128.0)

Episode: 1651 (2558), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 80.11, max: 128.0)

Episode: 1652 (2559), exploration: 0.1, score: 107.0
Scores: (min: 12.0, avg: 80.99, max: 128.0)

Episode: 1653 (2560), exploration: 0.1, score: 101.0
Scores: (min: 12.0, avg: 81.82, max: 128.0)

Episode: 1654 (2561), exploration: 0.1, score: 126.0
Scores: (min: 12.0, avg: 82.03, max: 128.0)

Episode: 1655 (2562), exploration: 0.1, score: 16.0
Scores: (min: 12.0, avg: 81.22, max: 128.0)

Episode: 1656 (2563), exploration: 0.1, score: 18.0
Scores: (min: 12.0, avg: 80.39, max: 128.0)

Episode: 1657 (2564), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 81.24, max: 128.0)

Episode: 1658 (2565), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 81.2, max: 128.0)

Episode: 1659 (2566), exploration: 0.1, score: 120.0
Scores: (min: 12.0, avg: 82.17, max: 128.0)

Episode: 1660 (2567), exploration: 0.1, score: 128.0
Scores: (min: 12.0, avg: 82.48, max: 128.0)

Episode: 1661 (2568), exploration: 0.1, score: 16.0
Scores: (min: 12.0, avg: 81.58, max: 128.0)

Episode: 1662 (2569), exploration: 0.1, score: 26.0
Scores: (min: 12.0, avg: 81.7, max: 128.0)

Episode: 1663 (2570), exploration: 0.1, score: 95.0
Scores: (min: 12.0, avg: 81.7, max: 128.0)

Episode: 1664 (2571), exploration: 0.1, score: 95.0
Model Saved
Scores: (min: 12.0, avg: 81.63, max: 128.0)

Episode: 1665 (2572), exploration: 0.1, score: 15.0
Scores: (min: 12.0, avg: 80.77, max: 128.0)

Episode: 1666 (2573), exploration: 0.1, score: 96.0
Scores: (min: 12.0, avg: 80.77, max: 128.0)

Episode: 1667 (2574), exploration: 0.1, score: 34.0
Scores: (min: 12.0, avg: 80.12, max: 128.0)

Episode: 1668 (2575), exploration: 0.1, score: 22.0
Scores: (min: 12.0, avg: 80.12, max: 128.0)

Episode: 1669 (2576), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 80.03, max: 128.0)

Episode: 1670 (2577), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 80.03, max: 128.0)

Episode: 1671 (2578), exploration: 0.1, score: 108.0
Scores: (min: 12.0, avg: 80.13, max: 128.0)

Episode: 1672 (2579), exploration: 0.1, score: 125.0
Scores: (min: 12.0, avg: 81.19, max: 128.0)

Episode: 1673 (2580), exploration: 0.1, score: 95.0
Scores: (min: 12.0, avg: 81.14, max: 128.0)

Episode: 1674 (2581), exploration: 0.1, score: 98.0
Scores: (min: 12.0, avg: 81.18, max: 128.0)

Episode: 1675 (2582), exploration: 0.1, score: 96.0
Scores: (min: 12.0, avg: 81.92, max: 128.0)

Episode: 1676 (2583), exploration: 0.1, score: 12.0
Scores: (min: 12.0, avg: 81.0, max: 128.0)

Episode: 1677 (2584), exploration: 0.1, score: 96.0
Scores: (min: 12.0, avg: 80.99, max: 128.0)

Episode: 1678 (2585), exploration: 0.1, score: 101.0
Scores: (min: 12.0, avg: 81.08, max: 128.0)

Episode: 1679 (2586), exploration: 0.1, score: 101.0
Scores: (min: 12.0, avg: 81.16, max: 128.0)

Episode: 1680 (2587), exploration: 0.1, score: 102.0
Scores: (min: 12.0, avg: 80.93, max: 128.0)

Episode: 1681 (2588), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 81.0, max: 128.0)

Episode: 1682 (2589), exploration: 0.1, score: 116.0
Scores: (min: 12.0, avg: 81.16, max: 128.0)

Episode: 1683 (2590), exploration: 0.1, score: 22.0
Scores: (min: 12.0, avg: 80.46, max: 128.0)

Episode: 1684 (2591), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 81.27, max: 128.0)

Episode: 1685 (2592), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 81.31, max: 128.0)

Episode: 1686 (2593), exploration: 0.1, score: 17.0
Scores: (min: 12.0, avg: 81.35, max: 128.0)

Episode: 1687 (2594), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 82.18, max: 128.0)

Episode: 1688 (2595), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 82.06, max: 128.0)

Episode: 1689 (2596), exploration: 0.1, score: 111.0
Scores: (min: 12.0, avg: 82.16, max: 128.0)

Episode: 1690 (2597), exploration: 0.1, score: 93.0
Scores: (min: 12.0, avg: 82.16, max: 128.0)

Episode: 1691 (2598), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 82.18, max: 128.0)

Episode: 1692 (2599), exploration: 0.1, score: 17.0
Scores: (min: 12.0, avg: 81.36, max: 128.0)

Episode: 1693 (2600), exploration: 0.1, score: 95.0
Scores: (min: 12.0, avg: 82.07, max: 128.0)

Episode: 1694 (2601), exploration: 0.1, score: 104.0
Scores: (min: 12.0, avg: 82.14, max: 128.0)

Episode: 1695 (2602), exploration: 0.1, score: 95.0
Scores: (min: 12.0, avg: 82.02, max: 128.0)

Episode: 1696 (2603), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 81.96, max: 128.0)

Episode: 1697 (2604), exploration: 0.1, score: 114.0
Scores: (min: 12.0, avg: 82.08, max: 128.0)

Episode: 1698 (2605), exploration: 0.1, score: 116.0
Scores: (min: 12.0, avg: 83.03, max: 128.0)

Episode: 1699 (2606), exploration: 0.1, score: 96.0
Scores: (min: 12.0, avg: 82.94, max: 128.0)

Episode: 1700 (2607), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 83.0, max: 128.0)

Episode: 1701 (2608), exploration: 0.1, score: 103.0
Scores: (min: 12.0, avg: 82.96, max: 128.0)

Episode: 1702 (2609), exploration: 0.1, score: 109.0
Scores: (min: 12.0, avg: 82.95, max: 128.0)

Episode: 1703 (2610), exploration: 0.1, score: 102.0
Scores: (min: 12.0, avg: 82.94, max: 128.0)

Episode: 1704 (2611), exploration: 0.1, score: 125.0
Scores: (min: 12.0, avg: 83.13, max: 128.0)

Episode: 1705 (2612), exploration: 0.1, score: 102.0
Scores: (min: 12.0, avg: 83.17, max: 128.0)

Episode: 1706 (2613), exploration: 0.1, score: 130.0
Scores: (min: 12.0, avg: 84.3, max: 130.0)

Episode: 1707 (2614), exploration: 0.1, score: 100.0
Scores: (min: 12.0, avg: 84.1, max: 130.0)

Episode: 1708 (2615), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 84.94, max: 130.0)

Episode: 1709 (2616), exploration: 0.1, score: 113.0
Scores: (min: 12.0, avg: 85.07, max: 130.0)

Episode: 1710 (2617), exploration: 0.1, score: 112.0
Scores: (min: 12.0, avg: 86.02, max: 130.0)

Episode: 1711 (2618), exploration: 0.1, score: 98.0
Scores: (min: 12.0, avg: 86.01, max: 130.0)

Episode: 1712 (2619), exploration: 0.1, score: 24.0
Scores: (min: 12.0, avg: 85.27, max: 130.0)

Episode: 1713 (2620), exploration: 0.1, score: 103.0
Scores: (min: 12.0, avg: 85.35, max: 130.0)

Episode: 1714 (2621), exploration: 0.1, score: 109.0
Scores: (min: 12.0, avg: 85.5, max: 130.0)

Episode: 1715 (2622), exploration: 0.1, score: 95.0
Scores: (min: 12.0, avg: 86.33, max: 130.0)

Episode: 1716 (2623), exploration: 0.1, score: 108.0
Scores: (min: 12.0, avg: 87.26, max: 130.0)

Episode: 1717 (2624), exploration: 0.1, score: 120.0
Scores: (min: 12.0, avg: 88.26, max: 130.0)

Episode: 1718 (2625), exploration: 0.1, score: 104.0
Scores: (min: 12.0, avg: 88.3, max: 130.0)

Episode: 1719 (2626), exploration: 0.1, score: 105.0
Scores: (min: 12.0, avg: 89.06, max: 130.0)

Episode: 1720 (2627), exploration: 0.1, score: 103.0
Scores: (min: 12.0, avg: 89.08, max: 130.0)

Episode: 1721 (2628), exploration: 0.1, score: 15.0
Scores: (min: 12.0, avg: 88.26, max: 130.0)

Episode: 1722 (2629), exploration: 0.1, score: 30.0
Scores: (min: 12.0, avg: 87.58, max: 130.0)

Episode: 1723 (2630), exploration: 0.1, score: 128.0
Scores: (min: 12.0, avg: 87.84, max: 130.0)

Episode: 1724 (2631), exploration: 0.1, score: 13.0
Scores: (min: 12.0, avg: 86.97, max: 130.0)

Episode: 1725 (2632), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 87.0, max: 130.0)

Episode: 1726 (2633), exploration: 0.1, score: 101.0
Scores: (min: 12.0, avg: 87.75, max: 130.0)

Episode: 1727 (2634), exploration: 0.1, score: 109.0
Scores: (min: 12.0, avg: 87.91, max: 130.0)

Episode: 1728 (2635), exploration: 0.1, score: 111.0
Model Saved
Scores: (min: 12.0, avg: 87.91, max: 130.0)

Episode: 1729 (2636), exploration: 0.1, score: 107.0
Scores: (min: 12.0, avg: 88.0, max: 130.0)

Episode: 1730 (2637), exploration: 0.1, score: 102.0
Scores: (min: 12.0, avg: 88.05, max: 130.0)

Episode: 1731 (2638), exploration: 0.1, score: 130.0
Scores: (min: 12.0, avg: 88.35, max: 130.0)

Episode: 1732 (2639), exploration: 0.1, score: 101.0
Scores: (min: 12.0, avg: 88.35, max: 130.0)

Episode: 1733 (2640), exploration: 0.1, score: 31.0
Scores: (min: 12.0, avg: 87.69, max: 130.0)

Episode: 1734 (2641), exploration: 0.1, score: 94.0
Scores: (min: 12.0, avg: 87.66, max: 130.0)

Episode: 1735 (2642), exploration: 0.1, score: 148.0
Scores: (min: 12.0, avg: 88.17, max: 148.0)

Episode: 1736 (2643), exploration: 0.1, score: 103.0
Scores: (min: 12.0, avg: 88.21, max: 148.0)

Episode: 1737 (2644), exploration: 0.1, score: 103.0
Scores: (min: 12.0, avg: 89.09, max: 148.0)

Episode: 1738 (2645), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 89.14, max: 148.0)

Episode: 1739 (2646), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 89.86, max: 148.0)

Episode: 1740 (2647), exploration: 0.1, score: 94.0
Scores: (min: 12.0, avg: 89.52, max: 148.0)

Episode: 1741 (2648), exploration: 0.1, score: 96.0
Scores: (min: 12.0, avg: 89.56, max: 148.0)

Episode: 1742 (2649), exploration: 0.1, score: 58.0
Scores: (min: 12.0, avg: 89.15, max: 148.0)

Episode: 1743 (2650), exploration: 0.1, score: 99.0
Scores: (min: 12.0, avg: 89.21, max: 148.0)

Episode: 1744 (2651), exploration: 0.1, score: 16.0
Scores: (min: 12.0, avg: 88.37, max: 148.0)

Episode: 1745 (2652), exploration: 0.1, score: 98.0
Scores: (min: 12.0, avg: 88.32, max: 148.0)

Episode: 1746 (2653), exploration: 0.1, score: 110.0
Scores: (min: 12.0, avg: 88.25, max: 148.0)

Episode: 1747 (2654), exploration: 0.1, score: 98.0
Scores: (min: 12.0, avg: 89.05, max: 148.0)

Episode: 1748 (2655), exploration: 0.1, score: 122.0
Scores: (min: 12.0, avg: 89.3, max: 148.0)

Episode: 1749 (2656), exploration: 0.1, score: 127.0
Scores: (min: 12.0, avg: 90.35, max: 148.0)

Episode: 1750 (2657), exploration: 0.1, score: 97.0
Scores: (min: 12.0, avg: 90.23, max: 148.0)

Episode: 1751 (2658), exploration: 0.1, score: 102.0
Scores: (min: 12.0, avg: 90.26, max: 148.0)

