Results of experiments stored in: ./experiments/CartPole-v1_4
Episode: 1, exploration: 1.0, score: 15.0
State: [ 0.06138  0.18260 -0.00211 -0.02213], Output model: [ 20.92212  20.93608], Action: 1, score: 25.0
State: [ 0.06503  0.37775 -0.00255 -0.31548], Output model: [ 20.96473  20.89757], Action: 0, score: 26.0
State: [ 0.07258  0.18266 -0.00886 -0.02360], Output model: [ 20.94202  20.94703], Action: 1, score: 27.0
State: [ 0.07624  0.37791 -0.00933 -0.31907], Output model: [ 20.97005  20.88508], Action: 0, score: 28.0
State: [ 0.08380  0.18292 -0.01571 -0.02934], Output model: [ 20.96048  20.95276], Action: 0, score: 29.0
State: [ 0.08745 -0.01197 -0.01630  0.25834], Output model: [ 21.03271  21.04549], Action: 1, score: 30.0
State: [ 0.08721  0.18338 -0.01113 -0.03944], Output model: [ 20.96857  20.95932], Action: 0, score: 31.0
State: [ 0.09088 -0.01158 -0.01192  0.24971], Output model: [ 21.03773  21.04971], Action: 1, score: 32.0
State: [ 0.09065  0.18371 -0.00693 -0.04670], Output model: [ 20.97467  20.96490], Action: 0, score: 33.0
State: [ 0.09432 -0.01131 -0.00786  0.24378], Output model: [ 21.03958  21.05120], Action: 1, score: 34.0
State: [ 0.09410  0.18392 -0.00299 -0.05137], Output model: [ 20.97892  20.96967], Action: 0, score: 35.0
State: [ 0.09778 -0.01116 -0.00401  0.24037], Output model: [ 21.03741  21.04924], Action: 1, score: 36.0
State: [ 0.09755  0.18402  0.00079 -0.05357], Output model: [ 20.97977  20.97181], Action: 0, score: 37.0
State: [ 0.10123 -0.01111 -0.00028  0.23936], Output model: [ 21.03151  21.04428], Action: 1, score: 38.0
State: [ 0.10101  0.18401  0.00451 -0.05341], Output model: [ 20.97854  20.97376], Action: 0, score: 39.0
State: [ 0.10469 -0.01117  0.00344  0.24069], Output model: [ 21.02327  21.03821], Action: 1, score: 40.0
State: [ 0.10447  0.18390  0.00826 -0.05090], Output model: [ 20.97121  20.97306], Action: 1, score: 41.0
State: [ 0.10815  0.37890  0.00724 -0.34097], Output model: [ 20.94770  20.88027], Action: 0, score: 42.0
State: [ 0.11572  0.18368  0.00042 -0.04601], Output model: [ 20.97282  20.96604], Action: 0, score: 43.0
State: [ 0.11940 -0.01145 -0.00050  0.24680], Output model: [ 21.03593  21.04544], Action: 1, score: 44.0
State: [ 0.11917  0.18368  0.00443 -0.04604], Output model: [ 20.97328  20.97099], Action: 0, score: 45.0
State: [ 0.12284 -0.01151  0.00351  0.24804], Output model: [ 21.02657  21.03828], Action: 1, score: 46.0
State: [ 0.12261  0.18357  0.00847 -0.04353], Output model: [ 20.96557  20.97112], Action: 1, score: 47.0
State: [ 0.12628  0.37857  0.00760 -0.33353], Output model: [ 20.92020  20.85528], Action: 0, score: 48.0
State: [ 0.13386  0.18334  0.00093 -0.03846], Output model: [ 20.95089  20.94721], Action: 0, score: 49.0
State: [ 0.13752 -0.01180  0.00016  0.25452], Output model: [ 21.02874  21.03658], Action: 1, score: 50.0
State: [ 0.13729  0.18332  0.00525 -0.03812], Output model: [ 20.95104  20.95263], Action: 1, score: 51.0
State: [ 0.14095  0.37837  0.00449 -0.32914], Output model: [ 20.93044  20.85324], Action: 0, score: 52.0
State: [ 0.14852  0.18318 -0.00209 -0.03504], Output model: [ 20.95150  20.94035], Action: 0, score: 53.0
State: [ 0.15218 -0.01191 -0.00279  0.25698], Output model: [ 21.02350  21.02878], Action: 1, score: 54.0
State: [ 0.15195  0.18325  0.00235 -0.03658], Output model: [ 20.96620  20.95641], Action: 0, score: 55.0
State: [ 0.15561 -0.01190  0.00162  0.25684], Output model: [ 21.01621  21.02390], Action: 1, score: 56.0
State: [ 0.15537  0.18319  0.00675 -0.03533], Output model: [ 20.98214  20.97549], Action: 0, score: 57.0
State: [ 0.15904 -0.01202  0.00605  0.25948], Output model: [ 21.02355  21.03082], Action: 1, score: 58.0
State: [ 0.15880  0.18301  0.01124 -0.03129], Output model: [ 20.99877  20.99757], Action: 0, score: 59.0
State: [ 0.16246 -0.01227  0.01061  0.26491], Output model: [ 21.03470  21.04228], Action: 1, score: 60.0
State: [ 0.16221  0.18270  0.01591 -0.02441], Output model: [ 21.01940  21.02431], Action: 1, score: 61.0
State: [ 0.16586  0.37759  0.01542 -0.31203], Output model: [ 21.01476  20.93849], Action: 0, score: 62.0
State: [ 0.17342  0.18225  0.00918 -0.01452], Output model: [ 21.06479  21.04793], Action: 0, score: 63.0
State: [ 0.17706 -0.01300  0.00889  0.28104], Output model: [ 21.09414  21.08780], Action: 0, score: 64.0
State: [ 0.17680 -0.20825  0.01451  0.57652], Output model: [ 21.02081  21.08818], Action: 1, score: 65.0
State: [ 0.17264 -0.01333  0.02604  0.28844], Output model: [ 21.08307  21.09493], Action: 1, score: 66.0
State: [ 0.17237  0.18141  0.03181  0.00408], Output model: [ 21.07449  21.09639], Action: 1, score: 67.0
State: [ 0.17600  0.37606  0.03189 -0.27840], Output model: [ 21.08172  21.03339], Action: 0, score: 68.0
State: [ 0.18352  0.18050  0.02632  0.02417], Output model: [ 21.14030  21.14590], Action: 1, score: 69.0
State: [ 0.18713  0.37523  0.02681 -0.26009], Output model: [ 21.12397  21.05922], Action: 0, score: 70.0
State: [ 0.19463  0.17974  0.02160  0.04092], Output model: [ 21.20181  21.19223], Action: 0, score: 71.0
State: [ 0.19823 -0.01569  0.02242  0.34034], Output model: [ 21.20561  21.19311], Action: 0, score: 72.0
State: [ 0.19791 -0.21112  0.02923  0.64001], Output model: [ 20.91079  21.10277], Action: 1, score: 73.0
State: [ 0.19369 -0.01642  0.04203  0.35668], Output model: [ 21.15892  21.19344], Action: 1, score: 74.0
State: [ 0.19336  0.17808  0.04916  0.07754], Output model: [ 21.24110  21.27916], Action: 1, score: 75.0
State: [ 0.19693  0.37247  0.05071 -0.19924], Output model: [ 21.24522  21.22666], Action: 0, score: 76.0
State: [ 0.20437  0.17666  0.04673  0.10900], Output model: [ 21.27874  21.30783], Action: 1, score: 77.0
State: [ 0.20791  0.37108  0.04891 -0.16858], Output model: [ 21.28261  21.26489], Action: 0, score: 78.0
State: [ 0.21533  0.17529  0.04554  0.13912], Output model: [ 21.29495  21.32317], Action: 1, score: 79.0
State: [ 0.21884  0.36973  0.04832 -0.13885], Output model: [ 21.30816  21.29617], Action: 0, score: 80.0
State: [ 0.22623  0.17395  0.04554  0.16867], Output model: [ 21.31115  21.34002], Action: 1, score: 81.0
State: [ 0.22971  0.36840  0.04892 -0.10930], Output model: [ 21.33403  21.32886], Action: 0, score: 82.0
State: [ 0.23708  0.17261  0.04673  0.19840], Output model: [ 21.28592  21.34156], Action: 1, score: 83.0
State: [ 0.24053  0.36703  0.05070 -0.07918], Output model: [ 21.36119  21.36422], Action: 1, score: 84.0
State: [ 0.24787  0.56139  0.04912 -0.35545], Output model: [ 21.32982  21.25554], Action: 0, score: 85.0
State: [ 0.25910  0.36561  0.04201 -0.04769], Output model: [ 21.37892  21.37733], Action: 0, score: 86.0
State: [ 0.26641  0.16991  0.04105  0.25795], Output model: [ 21.26029  21.35863], Action: 1, score: 87.0
State: [ 0.26981  0.36442  0.04621 -0.02151], Output model: [ 21.41319  21.42380], Action: 1, score: 88.0
State: [ 0.27710  0.55885  0.04578 -0.29926], Output model: [ 21.38193  21.31311], Action: 0, score: 89.0
State: [ 0.28827  0.36311  0.03980  0.00750], Output model: [ 21.43025  21.43787], Action: 1, score: 90.0
State: [ 0.29554  0.55764  0.03995 -0.27237], Output model: [ 21.39230  21.32014], Action: 0, score: 91.0
State: [ 0.30669  0.36197  0.03450  0.03264], Output model: [ 21.44008  21.44357], Action: 1, score: 92.0
State: [ 0.31393  0.55658  0.03515 -0.24896], Output model: [ 21.40309  21.32750], Action: 0, score: 93.0
State: [ 0.32506  0.36097  0.03017  0.05460], Output model: [ 21.46255  21.44957], Action: 0, score: 94.0
State: [ 0.33228  0.16543  0.03126  0.35665], Output model: [ 21.21262  21.38851], Action: 1, score: 95.0
State: [ 0.33559  0.36010  0.03840  0.07399], Output model: [ 21.44363  21.49036], Action: 1, score: 96.0
State: [ 0.34279  0.55465  0.03988 -0.20634], Output model: [ 21.47126  21.38883], Action: 0, score: 97.0
State: [ 0.35388  0.35898  0.03575  0.09865], Output model: [ 21.43935  21.49255], Action: 1, score: 98.0
State: [ 0.36106  0.55357  0.03772 -0.18254], Output model: [ 21.50845  21.40693], Action: 0, score: 99.0
State: [ 0.37213  0.35793  0.03407  0.12180], Output model: [ 21.43192  21.49578], Action: 1, score: 100.0
State: [ 0.37929  0.55255  0.03651 -0.15994], Output model: [ 21.54532  21.42650], Action: 0, score: 101.0
State: [ 0.39034  0.35692  0.03331  0.14403], Output model: [ 21.42987  21.50811], Action: 1, score: 102.0
State: [ 0.39748  0.55155  0.03619 -0.13796], Output model: [ 21.58250  21.44820], Action: 0, score: 103.0
State: [ 0.40851  0.35593  0.03343  0.16592], Output model: [ 21.42993  21.52716], Action: 1, score: 104.0
State: [ 0.41563  0.55056  0.03675 -0.11603], Output model: [ 21.59015  21.46021], Action: 0, score: 105.0
State: [ 0.42664  0.35493  0.03443  0.18801], Output model: [ 21.41037  21.52937], Action: 1, score: 106.0
State: [ 0.43374  0.54954  0.03819 -0.09361], Output model: [ 21.56470  21.46151], Action: 0, score: 107.0
State: [ 0.44473  0.35389  0.03632  0.21087], Output model: [ 21.37975  21.52567], Action: 1, score: 108.0
State: [ 0.45181  0.54848  0.04053 -0.07014], Output model: [ 21.53444  21.46424], Action: 0, score: 109.0
State: [ 0.46278  0.35280  0.03913  0.23505], Output model: [ 21.34259  21.52245], Action: 1, score: 110.0
State: [ 0.46983  0.54734  0.04383 -0.04504], Output model: [ 21.50112  21.47161], Action: 0, score: 111.0
State: [ 0.48078  0.35162  0.04293  0.26115], Output model: [ 21.29351  21.51757], Action: 1, score: 112.0
State: [ 0.48781  0.54610  0.04815 -0.01769], Output model: [ 21.46889  21.49016], Action: 1, score: 113.0
State: [ 0.49874  0.74050  0.04780 -0.29480], Output model: [ 21.70242  21.47758], Action: 0, score: 114.0
State: [ 0.51355  0.54473  0.04190  0.01257], Output model: [ 21.47546  21.48642], Action: 1, score: 115.0
State: [ 0.52444  0.73923  0.04216 -0.26661], Output model: [ 21.69021  21.46179], Action: 0, score: 116.0
State: [ 0.53923  0.54353  0.03682  0.03907], Output model: [ 21.47715  21.48043], Action: 1, score: 117.0
State: [ 0.55010  0.73811  0.03760 -0.24177], Output model: [ 21.68852  21.45365], Action: 0, score: 118.0
State: [ 0.56486  0.54247  0.03277  0.06253], Output model: [ 21.47455  21.47277], Action: 0, score: 119.0
State: [ 0.57571  0.34689  0.03402  0.36537], Output model: [ 21.27358  21.51138], Action: 1, score: 120.0
State: [ 0.58264  0.54151  0.04133  0.08361], Output model: [ 21.42656  21.49512], Action: 1, score: 121.0
State: [ 0.59348  0.73602  0.04300 -0.19576], Output model: [ 21.62045  21.45282], Action: 0, score: 122.0
State: [ 0.60820  0.54031  0.03908  0.11017], Output model: [ 21.41754  21.49626], Action: 1, score: 123.0
State: [ 0.61900  0.73485  0.04129 -0.16993], Output model: [ 21.60494  21.44792], Action: 0, score: 124.0
State: [ 0.63370  0.53916  0.03789  0.13549], Output model: [ 21.40428  21.49805], Action: 1, score: 125.0
State: [ 0.64448  0.73372  0.04060 -0.14500], Output model: [ 21.58477  21.44321], Action: 0, score: 126.0
State: [ 0.65916  0.53804  0.03770  0.16021], Output model: [ 21.38729  21.50154], Action: 1, score: 127.0
State: [ 0.66992  0.73261  0.04090 -0.12035], Output model: [ 21.55982  21.43911], Action: 0, score: 128.0
State: [ 0.68457  0.53692  0.03850  0.18495], Output model: [ 21.38078  21.51733], Action: 1, score: 129.0
State: [ 0.69531  0.73147  0.04220 -0.09534], Output model: [ 21.52995  21.43602], Action: 0, score: 130.0
State: [ 0.70994  0.53577  0.04029  0.21035], Output model: [ 21.36655  21.53001], Action: 1, score: 131.0
State: [ 0.72065  0.73030  0.04450 -0.06936], Output model: [ 21.49480  21.43439], Action: 0, score: 132.0
State: [ 0.73526  0.53457  0.04311  0.23703], Output model: [ 21.34039  21.54011], Action: 1, score: 133.0
State: [ 0.74595  0.72905  0.04785 -0.04175], Output model: [ 21.44810  21.42326], Action: 0, score: 134.0
State: [ 0.76053  0.53327  0.04701  0.26563], Output model: [ 21.27748  21.52023], Action: 1, score: 135.0
State: [ 0.77120  0.72769  0.05233 -0.01186], Output model: [ 21.40208  21.42290], Action: 1, score: 136.0
State: [ 0.78575  0.92203  0.05209 -0.28758], Output model: [ 21.57934  21.40026], Action: 0, score: 137.0
State: [ 0.80419  0.72620  0.04634  0.02106], Output model: [ 21.40325  21.41725], Action: 1, score: 138.0
State: [ 0.81871  0.92063  0.04676 -0.25665], Output model: [ 21.58125  21.39759], Action: 0, score: 139.0
State: [ 0.83713  0.72487  0.04163  0.05041], Output model: [ 21.39775  21.40716], Action: 1, score: 140.0
State: [ 0.85162  0.91937  0.04263 -0.22885], Output model: [ 21.56311  21.38078], Action: 0, score: 141.0
State: [ 0.87001  0.72367  0.03806  0.07697], Output model: [ 21.38669  21.39393], Action: 1, score: 142.0
State: [ 0.88449  0.91822  0.03960 -0.20347], Output model: [ 21.54049  21.36170], Action: 0, score: 143.0
State: [ 0.90285  0.72256  0.03553  0.10144], Output model: [ 21.37023  21.37819], Action: 1, score: 144.0
State: [ 0.91730  0.91715  0.03756 -0.17983], Output model: [ 21.51007  21.33698], Action: 0, score: 145.0
State: [ 0.93564  0.72152  0.03396  0.12446], Output model: [ 21.35226  21.36384], Action: 1, score: 146.0
State: [ 0.95007  0.91614  0.03645 -0.15732], Output model: [ 21.46693  21.30157], Action: 0, score: 147.0
State: [ 0.96840  0.72051  0.03330  0.14664], Output model: [ 21.35013  21.36704], Action: 1, score: 148.0
State: [ 0.98281  0.91514  0.03623 -0.13536], Output model: [ 21.42094  21.26635], Action: 0, score: 149.0
State: [ 1.00111  0.71952  0.03353  0.16853], Output model: [ 21.33803  21.36437], Action: 1, score: 150.0
State: [ 1.01550  0.91415  0.03690 -0.11339], Output model: [ 21.37218  21.23180], Action: 0, score: 151.0
State: [ 1.03378  0.71851  0.03463  0.19070], Output model: [ 21.31628  21.35684], Action: 1, score: 152.0
State: [ 1.04815  0.91312  0.03844 -0.09086], Output model: [ 21.32058  21.19834], Action: 0, score: 153.0
State: [ 1.06642  0.71747  0.03663  0.21370], Output model: [ 21.27808  21.34356], Action: 1, score: 154.0
State: [ 1.08077  0.91205  0.04090 -0.06720], Output model: [ 21.27043  21.17001], Action: 0, score: 155.0
State: [ 1.09901  0.71637  0.03956  0.23810], Output model: [ 21.23348  21.33184], Action: 1, score: 156.0
State: [ 1.11333  0.91090  0.04432 -0.04185], Output model: [ 21.21852  21.14483], Action: 0, score: 157.0
State: [ 1.13155  0.71518  0.04348  0.26448], Output model: [ 21.18439  21.32415], Action: 1, score: 158.0
State: [ 1.14586  0.90965  0.04877 -0.01418], Output model: [ 21.16487  21.12358], Action: 0, score: 159.0
State: [ 1.16405  0.71386  0.04849  0.29349], Output model: [ 21.13308  21.32343], Action: 1, score: 160.0
State: [ 1.17833  0.90826  0.05436  0.01648], Output model: [ 21.10945  21.10712], Action: 0, score: 161.0
State: [ 1.19649  0.71241  0.05469  0.32581], Output model: [ 21.08246  21.33006], Action: 1, score: 162.0
State: [ 1.21074  0.90671  0.06120  0.05086], Output model: [ 21.05366  21.09826], Action: 1, score: 163.0
State: [ 1.22887  1.10090  0.06222 -0.22190], Output model: [ 21.10950  21.02392], Action: 0, score: 164.0
State: [ 1.25089  0.90495  0.05778  0.08974], Output model: [ 21.01559  21.07205], Action: 1, score: 165.0
State: [ 1.26899  1.09920  0.05958 -0.18417], Output model: [ 21.05893  20.98746], Action: 0, score: 166.0
State: [ 1.29097  0.90327  0.05589  0.12670], Output model: [ 20.99540  21.06508], Action: 1, score: 167.0
State: [ 1.30904  1.09755  0.05843 -0.14784], Output model: [ 20.99775  20.94467], Action: 0, score: 168.0
State: [ 1.33099  0.90164  0.05547  0.16269], Output model: [ 20.77530  20.86466], Action: 1, score: 169.0
State: [ 1.34902  1.09593  0.05873 -0.11199], Output model: [ 20.78011  20.75575], Action: 0, score: 170.0
State: [ 1.37094  0.90002  0.05649  0.19863], Output model: [ 20.48879  20.61279], Action: 1, score: 171.0
State: [ 1.38894  1.09429  0.06046 -0.07571], Output model: [ 20.53420  20.54224], Action: 1, score: 172.0
State: [ 1.41083  1.28849  0.05894 -0.34873], Output model: [ 20.38790  20.40166], Action: 1, score: 173.0
State: [ 1.43660  1.48273  0.05197 -0.62225], Output model: [ 19.94874  20.06473], Action: 1, score: 174.0
State: [ 1.46625  1.67709  0.03952 -0.89813], Output model: [ 19.69120  19.83374], Action: 1, score: 175.0
State: [ 1.49980  1.87165  0.02156 -1.17813], Output model: [ 19.56013  19.64767], Action: 1, score: 176.0
State: [ 1.53723  2.06649 -0.00200 -1.46398], Output model: [ 19.16678  16.85502], Action: 0, score: 177.0
State: [ 1.57856  1.87139 -0.03128 -1.17192], Output model: [ 19.18548  17.71200], Action: 0, score: 178.0
State: [ 1.61599  1.67669 -0.05472 -0.88920], Output model: [ 19.29765  18.84906], Action: 0, score: 179.0
State: [ 1.64952  1.48235 -0.07250 -0.61421], Output model: [ 19.47290  19.48547], Action: 1, score: 180.0
State: [ 1.67917  1.67841 -0.08479 -0.92882], Output model: [ 19.00932  16.46213], Action: 0, score: 181.0
State: [ 1.71274  1.48453 -0.10336 -0.66394], Output model: [ 19.35035  17.82922], Action: 0, score: 182.0
State: [ 1.74243  1.29098 -0.11664 -0.40551], Output model: [ 19.73872  19.35455], Action: 0, score: 183.0
State: [ 1.76825  1.09769 -0.12475 -0.15176], Output model: [ 19.80847  19.71355], Action: 0, score: 184.0
State: [ 1.79020  0.90456 -0.12779  0.09911], Output model: [ 19.80009  19.80321], Action: 1, score: 185.0
State: [ 1.80829  1.10126 -0.12580 -0.23100], Output model: [ 19.76530  19.60989], Action: 0, score: 186.0
State: [ 1.83032  0.90814 -0.13042  0.01950], Output model: [ 19.77876  19.76567], Action: 0, score: 187.0
State: [ 1.84848  0.71510 -0.13003  0.26836], Output model: [ 19.80802  19.95787], Action: 1, score: 188.0
State: [ 1.86278  0.91182 -0.12467 -0.06234], Output model: [ 19.65064  19.64259], Action: 0, score: 189.0
State: [ 1.88102  0.71868 -0.12591  0.18855], Output model: [ 19.77752  19.92859], Action: 1, score: 190.0
State: [ 1.89539  0.91536 -0.12214 -0.14105], Output model: [ 19.53420  19.51212], Action: 0, score: 191.0
State: [ 1.91370  0.72218 -0.12496  0.11074], Output model: [ 19.71866  19.85980], Action: 1, score: 192.0
State: [ 1.92814  0.91885 -0.12275 -0.21861], Output model: [ 19.56520  19.01910], Action: 0, score: 193.0
State: [ 1.94652  0.72568 -0.12712  0.03297], Output model: [ 19.79406  19.86973], Action: 1, score: 194.0
State: [ 1.96103  0.92237 -0.12646 -0.29696], Output model: [ 19.63195  18.00070], Action: 0, score: 195.0
State: [ 1.97948  0.72926 -0.13240 -0.04668], Output model: [ 20.03231  19.87397], Action: 0, score: 196.0
State: [ 1.99406  0.53626 -0.13334  0.20147], Output model: [ 20.32253  20.47462], Action: 1, score: 197.0
State: [ 2.00479  0.73301 -0.12931 -0.13012], Output model: [ 20.28413  19.44794], Action: 0, score: 198.0
State: [ 2.01945  0.53995 -0.13191  0.11913], Output model: [ 20.59236  20.62323], Action: 1, score: 199.0
State: [ 2.03025  0.73670 -0.12953 -0.21208], Output model: [ 20.51223  18.70966], Action: 0, score: 200.0
State: [ 2.04498  0.54364 -0.13377  0.03710], Output model: [ 21.02632  20.77468], Action: 0, score: 201.0
State: [ 2.05586  0.35067 -0.13303  0.28476], Output model: [ 21.19505  21.41043], Action: 1, score: 202.0
State: [ 2.06287  0.54741 -0.12733 -0.04674], Output model: [ 21.37753  20.57766], Action: 0, score: 203.0
State: [ 2.07382  0.35432 -0.12826  0.20322], Output model: [ 21.58326  21.67256], Action: 1, score: 204.0
State: [ 2.08090  0.55102 -0.12420 -0.12702], Output model: [ 21.82844  20.28985], Action: 0, score: 205.0
State: [ 2.09192  0.35788 -0.12674  0.12405], Output model: [ 22.06950  22.02478], Action: 0, score: 206.0
State: [ 2.09908  0.16478 -0.12426  0.37421], Output model: [ 22.21251  22.51820], Action: 1, score: 207.0
State: [ 2.10238  0.36143 -0.11678  0.04507], Output model: [ 22.38514  22.19220], Action: 0, score: 208.0
State: [ 2.10961  0.16815 -0.11587  0.29875], Output model: [ 22.57967  22.79065], Action: 1, score: 209.0
State: [ 2.11297  0.36472 -0.10990 -0.02811], Output model: [ 22.75493  22.15270], Action: 0, score: 210.0
State: [ 2.12026  0.17133 -0.11046  0.22798], Output model: [ 22.95507  23.05865], Action: 1, score: 211.0
State: [ 2.12369  0.36785 -0.10590 -0.09741], Output model: [ 23.18807  22.02555], Action: 0, score: 212.0
State: [ 2.13105  0.17439 -0.10785  0.16008], Output model: [ 23.39409  23.38680], Action: 0, score: 213.0
State: [ 2.13453 -0.01904 -0.10465  0.41688], Output model: [ 23.34685  23.66129], Action: 1, score: 214.0
State: [ 2.13415  0.17740 -0.09631  0.09313], Output model: [ 23.59073  23.50224], Action: 0, score: 215.0
State: [ 2.13770 -0.01622 -0.09445  0.35394], Output model: [ 23.60004  23.84905], Action: 1, score: 216.0
State: [ 2.13738  0.18011 -0.08737  0.03303], Output model: [ 23.80964  23.64394], Action: 0, score: 217.0
State: [ 2.14098 -0.01366 -0.08671  0.29692], Output model: [ 23.87613  24.06170], Action: 1, score: 218.0
State: [ 2.14071  0.18259 -0.08077 -0.02180], Output model: [ 24.05667  23.81579], Action: 0, score: 219.0
State: [ 2.14436 -0.01129 -0.08121  0.24435], Output model: [ 24.17104  24.29207], Action: 1, score: 220.0
State: [ 2.14413  0.18489 -0.07632 -0.07281], Output model: [ 24.30969  23.94621], Action: 0, score: 221.0
State: [ 2.14783 -0.00906 -0.07778  0.19485], Output model: [ 24.48265  24.53707], Action: 1, score: 222.0
State: [ 2.14765  0.18709 -0.07388 -0.12131], Output model: [ 24.58524  23.91719], Action: 0, score: 223.0
State: [ 2.15139 -0.00690 -0.07630  0.14718], Output model: [ 24.76936  24.74695], Action: 0, score: 224.0
State: [ 2.15125 -0.20085 -0.07336  0.41484], Output model: [ 24.46612  24.74136], Action: 1, score: 225.0
State: [ 2.14724 -0.00477 -0.06506  0.09997], Output model: [ 24.78165  24.70899], Action: 0, score: 226.0
State: [ 2.14714 -0.19891 -0.06307  0.37143], Output model: [ 24.50915  24.74601], Action: 1, score: 227.0
State: [ 2.14316 -0.00295 -0.05564  0.05955], Output model: [ 24.79805  24.68174], Action: 0, score: 228.0
State: [ 2.14310 -0.19723 -0.05445  0.33417], Output model: [ 24.55281  24.75606], Action: 1, score: 229.0
State: [ 2.13916 -0.00138 -0.04776  0.02483], Output model: [ 24.81890  24.66436], Action: 0, score: 230.0
State: [ 2.13913 -0.19578 -0.04727  0.30207], Output model: [ 24.59803  24.77159], Action: 1, score: 231.0
State: [ 2.13521 -0.00002 -0.04122 -0.00514], Output model: [ 24.84334  24.65672], Action: 0, score: 232.0
State: [ 2.13521 -0.19453 -0.04133  0.27426], Output model: [ 24.64579  24.79284], Action: 1, score: 233.0
State: [ 2.13132  0.00116 -0.03584 -0.03117], Output model: [ 24.87114  24.65871], Action: 0, score: 234.0
State: [ 2.13135 -0.19343 -0.03646  0.25000], Output model: [ 24.69718  24.82021], Action: 1, score: 235.0
State: [ 2.12748  0.00219 -0.03146 -0.05396], Output model: [ 24.90550  24.66930], Action: 0, score: 236.0
State: [ 2.12752 -0.19246 -0.03254  0.22863], Output model: [ 24.75333  24.85423], Action: 1, score: 237.0
State: [ 2.12367  0.00311 -0.02797 -0.07414], Output model: [ 24.94715  24.68858], Action: 0, score: 238.0
State: [ 2.12374 -0.19160 -0.02945  0.20959], Output model: [ 24.81553  24.89560], Action: 1, score: 239.0
State: [ 2.11990  0.00393 -0.02526 -0.09224], Output model: [ 24.99700  24.71690], Action: 0, score: 240.0
State: [ 2.11998 -0.19082 -0.02711  0.19237], Output model: [ 24.88517  24.94520], Action: 1, score: 241.0
State: [ 2.11617  0.00468 -0.02326 -0.10874], Output model: [ 25.05610  24.75481], Action: 0, score: 242.0
State: [ 2.11626 -0.19010 -0.02543  0.17651], Output model: [ 24.96383  25.00414], Action: 1, score: 243.0
State: [ 2.11246  0.00537 -0.02190 -0.12408], Output model: [ 25.12580  24.80308], Action: 0, score: 244.0
State: [ 2.11256 -0.18943 -0.02439  0.16161], Output model: [ 25.05332  25.07373], Action: 1, score: 245.0
State: [ 2.10878  0.00603 -0.02115 -0.13867], Output model: [ 25.20762  24.86273], Action: 0, score: 246.0
State: [ 2.10890 -0.18878 -0.02393  0.14727], Output model: [ 25.15567  25.15551], Action: 0, score: 247.0
State: [ 2.10512 -0.38355 -0.02098  0.43231], Output model: [ 24.66716  24.97585], Action: 1, score: 248.0
State: [ 2.09745 -0.18814 -0.01234  0.13309], Output model: [ 24.93542  24.94147], Action: 1, score: 249.0
State: [ 2.09369  0.00716 -0.00967 -0.16346], Output model: [ 25.03500  24.68368], Action: 0, score: 250.0
State: [ 2.09383 -0.18782 -0.01294  0.12615], Output model: [ 25.01065  25.00431], Action: 0, score: 251.0
State: [ 2.09007 -0.38276 -0.01042  0.41472], Output model: [ 24.50671  24.81333], Action: 1, score: 252.0
State: [ 2.08242 -0.18749 -0.00213  0.11877], Output model: [ 24.75871  24.76758], Action: 1, score: 253.0
State: [ 2.07867  0.00766  0.00025 -0.17458], Output model: [ 24.81299  24.47184], Action: 0, score: 254.0
State: [ 2.07882 -0.18746 -0.00324  0.11818], Output model: [ 24.79912  24.80325], Action: 1, score: 255.0
State: [ 2.07507  0.00770 -0.00088 -0.17552], Output model: [ 24.83969  24.49212], Action: 0, score: 256.0
State: [ 2.07523 -0.18740 -0.00439  0.11689], Output model: [ 24.84599  24.84429], Action: 0, score: 257.0
State: [ 2.07148 -0.38246 -0.00205  0.40818], Output model: [ 24.32624  24.64071], Action: 1, score: 258.0
State: [ 2.06383 -0.18731  0.00611  0.11485], Output model: [ 24.55728  24.58310], Action: 1, score: 259.0
State: [ 2.06008  0.00772  0.00841 -0.17590], Output model: [ 24.56418  24.24565], Action: 0, score: 260.0
State: [ 2.06024 -0.18752  0.00489  0.11943], Output model: [ 24.56026  24.58830], Action: 1, score: 261.0
State: [ 2.05649  0.00753  0.00728 -0.17171], Output model: [ 24.56309  24.24604], Action: 0, score: 262.0
State: [ 2.05664 -0.18769  0.00385  0.12326], Output model: [ 24.56385  24.59358], Action: 1, score: 263.0
State: [ 2.05288  0.00737  0.00631 -0.16820], Output model: [ 24.56154  24.24545], Action: 0, score: 264.0
State: [ 2.05303 -0.18784  0.00295  0.12646], Output model: [ 24.56804  24.59905], Action: 1, score: 265.0
State: [ 2.04927  0.00724  0.00548 -0.16529], Output model: [ 24.55972  24.24412], Action: 0, score: 266.0
State: [ 2.04942 -0.18796  0.00217  0.12912], Output model: [ 24.57288  24.60475], Action: 1, score: 267.0
State: [ 2.04566  0.00713  0.00475 -0.16288], Output model: [ 24.55776  24.24224], Action: 0, score: 268.0
State: [ 2.04580 -0.18806  0.00150  0.13130], Output model: [ 24.57842  24.61080], Action: 1, score: 269.0
State: [ 2.04204  0.00704  0.00412 -0.16091], Output model: [ 24.55497  24.23965], Action: 0, score: 270.0
State: [ 2.04218 -0.18814  0.00090  0.13307], Output model: [ 24.58472  24.61727], Action: 1, score: 271.0
State: [ 2.03842  0.00697  0.00356 -0.15933], Output model: [ 24.55238  24.23690], Action: 0, score: 272.0
